#labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,CostEst
2.28571E-06,2.28571,5,426.6,227.68,0.00185728,3.7952,0.005,0
2.28571E-06,2.28571,5,426.6,227.68,0.00185728,3.7952,0.025,1
2.28571E-06,2.28571,5,426.6,227.68,0.00185728,3.7952,0.05,1
2.28571E-06,2.28571,5,426.6,227.68,0.00185728,3.7952,0.001,0
0.022567,2.2567,5,74.35,42.3577,0.0373958,3.19188,0.001,-1
0.022567,2.2567,5,74.35,42.3577,0.0373958,3.19188,0.075,-1
0.022567,2.2567,5,74.35,42.3577,0.0373958,3.19188,0,-1
0.022567,2.2567,5,74.35,42.3577,0.0373958,3.19188,0.01,-1
0.022567,2.2567,5,74.35,42.3577,0.0373958,3.19188,0.05,-1
0.022567,2.2567,5,74.35,42.3577,0.0373958,3.19188,0.1,-1
0.022567,2.2567,5,74.35,42.3577,0.0373958,3.19188,0.005,-1
0.022567,2.2567,5,74.35,42.3577,0.0373958,3.19188,0.025,-1
0.000228542,2.28542,5,164.5,85.1813,0.0367583,2.67266,0.001,0
0.000228542,2.28542,5,164.5,85.1813,0.0367583,2.67266,0.05,1
0.000228542,2.28542,5,164.5,85.1813,0.0367583,2.67266,0.01,0
0.000228542,2.28542,5,164.5,85.1813,0.0367583,2.67266,0.025,0
0.000228542,2.28542,5,164.5,85.1813,0.0367583,2.67266,0.1,1
0.000228542,2.28542,5,164.5,85.1813,0.0367583,2.67266,0.075,1
0.000228542,2.28542,5,164.5,85.1813,0.0367583,2.67266,0,0
0.000228542,2.28542,5,164.5,85.1813,0.0367583,2.67266,0.005,0
0.000177764,1.77764,5,164.5,88.9362,0.0115229,3.5029,0.075,-1
0.000177764,1.77764,5,164.5,88.9362,0.0115229,3.5029,0.001,-1
0.000177764,1.77764,5,164.5,88.9362,0.0115229,3.5029,0,-1
0.000177764,1.77764,5,164.5,88.9362,0.0115229,3.5029,0.025,-1
0.000177764,1.77764,5,164.5,88.9362,0.0115229,3.5029,0.1,-1
0.000177764,1.77764,5,164.5,88.9362,0.0115229,3.5029,0.01,-1
0.000177764,1.77764,5,164.5,88.9362,0.0115229,3.5029,0.005,-1
0.000177764,1.77764,5,164.5,88.9362,0.0115229,3.5029,0.05,-1
1.77778E-06,1.77778,5,33.6,23.5868,0.0768746,2.96527,0.075,-1
1.77778E-06,1.77778,5,33.6,23.5868,0.0768746,2.96527,0.01,-1
1.77778E-06,1.77778,5,33.6,23.5868,0.0768746,2.96527,0.05,-1
1.77778E-06,1.77778,5,33.6,23.5868,0.0768746,2.96527,0.025,-1
1.77778E-06,1.77778,5,33.6,23.5868,0.0768746,2.96527,0.1,-1
1.77778E-06,1.77778,5,33.6,23.5868,0.0768746,2.96527,0.001,-1
1.77778E-06,1.77778,5,33.6,23.5868,0.0768746,2.96527,0,-1
1.77778E-06,1.77778,5,33.6,23.5868,0.0768746,2.96527,0.005,-1
0.0176406,1.76406,5,28.7,17.7429,0.165312,2.45763,0.075,-1
0.0176406,1.76406,5,28.7,17.7429,0.165312,2.45763,0,-1
0.0176406,1.76406,5,28.7,17.7429,0.165312,2.45763,0.05,-1
0.0176406,1.76406,5,28.7,17.7429,0.165312,2.45763,0.001,-1
0.0176406,1.76406,5,28.7,17.7429,0.165312,2.45763,0.1,-1
0.0176406,1.76406,5,28.7,17.7429,0.165312,2.45763,0.01,-1
0.0176406,1.76406,5,28.7,17.7429,0.165312,2.45763,0.005,-1
0.0176406,1.76406,5,28.7,17.7429,0.165312,2.45763,0.025,-1
0.0176406,1.76406,5,119.75,62.9749,0.0446576,2.77013,0.025,-1
0.0176406,1.76406,5,119.75,62.9749,0.0446576,2.77013,0.075,-1
0.0176406,1.76406,5,119.75,62.9749,0.0446576,2.77013,0.05,-1
0.0176406,1.76406,5,119.75,62.9749,0.0446576,2.77013,0,-1
0.0176406,1.76406,5,119.75,62.9749,0.0446576,2.77013,0.001,-1
0.0176406,1.76406,5,119.75,62.9749,0.0446576,2.77013,0.005,-1
0.0176406,1.76406,5,119.75,62.9749,0.0446576,2.77013,0.1,-1
0.0176406,1.76406,5,119.75,62.9749,0.0446576,2.77013,0.01,-1
0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0.075,-1
0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0.01,-1
0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0.05,-1
0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0.025,-1
0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0.001,-1
0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0.1,-1
0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0.005,-1
0.0176406,1.76406,5,74.35,39.7334,0.116151,2.02079,0,-1
1,1,5,426.6,216.51,0.0114701,2.97503,0.075,-1
1,1,5,426.6,216.51,0.0114701,2.97503,0,-1
1,1,5,426.6,216.51,0.0114701,2.97503,0.001,-1
1,1,5,426.6,216.51,0.0114701,2.97503,0.01,-1
1,1,5,426.6,216.51,0.0114701,2.97503,0.1,-1
1,1,5,426.6,216.51,0.0114701,2.97503,0.025,-1
1,1,5,426.6,216.51,0.0114701,2.97503,0.05,-1
1,1,5,426.6,216.51,0.0114701,2.97503,0.005,-1
1.77778E-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0.075,-1
1.77778E-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0.05,-1
1.77778E-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0.005,-1
1.77778E-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0,-1
1.77778E-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0.1,-1
1.77778E-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0.01,-1
1.77778E-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0.001,-1
1.77778E-06,1.77778,5,54.15,30.8794,0.0741499,2.85883,0.025,-1
2.28571E-06,2.28571,5,164.5,85.3291,0.0328674,2.80067,0.005,-1
2.28571E-06,2.28571,5,164.5,85.3291,0.0328674,2.80067,0,-1
2.28571E-06,2.28571,5,164.5,85.3291,0.0328674,2.80067,0.025,-1
2.28571E-06,2.28571,5,164.5,85.3291,0.0328674,2.80067,0.001,-1
2.28571E-06,2.28571,5,164.5,85.3291,0.0328674,2.80067,0.075,-1
2.28571E-06,2.28571,5,164.5,85.3291,0.0328674,2.80067,0.1,-1
2.28571E-06,2.28571,5,164.5,85.3291,0.0328674,2.80067,0.05,-1
2.28571E-06,2.28571,5,164.5,85.3291,0.0328674,2.80067,0.01,-1
0.000177764,1.77764,5,87.15,46.2035,0.091577,2.18678,0.075,-1
0.000177764,1.77764,5,87.15,46.2035,0.091577,2.18678,0.025,-1
0.000177764,1.77764,5,87.15,46.2035,0.091577,2.18678,0,-1
0.000177764,1.77764,5,87.15,46.2035,0.091577,2.18678,0.005,-1
0.000177764,1.77764,5,87.15,46.2035,0.091577,2.18678,0.1,-1
0.000177764,1.77764,5,87.15,46.2035,0.091577,2.18678,0.05,-1
0.000177764,1.77764,5,87.15,46.2035,0.091577,2.18678,0.001,-1
0.000177764,1.77764,5,87.15,46.2035,0.091577,2.18678,0.01,-1
0.000228542,2.28542,5,39.4,27.384,0.0583485,3.08976,0,-1
0.000228542,2.28542,5,39.4,27.384,0.0583485,3.08976,0.01,-1
0.000228542,2.28542,5,39.4,27.384,0.0583485,3.08976,0.001,-1
0.000228542,2.28542,5,39.4,27.384,0.0583485,3.08976,0.005,-1
0.000228542,2.28542,5,39.4,27.384,0.0583485,3.08976,0.1,-1
0.000228542,2.28542,5,39.4,27.384,0.0583485,3.08976,0.05,-1
0.000228542,2.28542,5,39.4,27.384,0.0583485,3.08976,0.075,-1
0.000228542,2.28542,5,39.4,27.384,0.0583485,3.08976,0.025,-1
2.28571E-06,2.28571,5,500,254.221,0.00587596,3.3728,0.1,1
2.28571E-06,2.28571,5,500,254.221,0.00587596,3.3728,0,0
2.28571E-06,2.28571,5,500,254.221,0.00587596,3.3728,0.075,1
2.28571E-06,2.28571,5,500,254.221,0.00587596,3.3728,0.001,0
2.28571E-06,2.28571,5,500,254.221,0.00587596,3.3728,0.05,1
2.28571E-06,2.28571,5,500,254.221,0.00587596,3.3728,0.01,0
2.28571E-06,2.28571,5,500,254.221,0.00587596,3.3728,0.025,0
2.28571E-06,2.28571,5,500,254.221,0.00587596,3.3728,0.005,0
1,1,5,363.95,190.895,0.00341575,3.69716,0,0
1,1,5,363.95,190.895,0.00341575,3.69716,0.1,1
1,1,5,363.95,190.895,0.00341575,3.69716,0.05,1
1,1,5,363.95,190.895,0.00341575,3.69716,0.001,0
1,1,5,363.95,190.895,0.00341575,3.69716,0.025,1
1,1,5,363.95,190.895,0.00341575,3.69716,0.005,0
1,1,5,363.95,190.895,0.00341575,3.69716,0.075,1
1,1,5,363.95,190.895,0.00341575,3.69716,0.01,0
0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0.075,0
0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0.1,1
0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0.001,0
0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0.01,0
0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0.005,0
0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0.05,1
0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0,0
0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0.025,0
0.0176406,1.76406,5,500,252.71,0.0151739,2.443,0.001,0
0.0176406,1.76406,5,500,252.71,0.0151739,2.443,0,0
0.0176406,1.76406,5,500,252.71,0.0151739,2.443,0.01,0
0.0176406,1.76406,5,500,252.71,0.0151739,2.443,0.075,0
0.0176406,1.76406,5,500,252.71,0.0151739,2.443,0.05,0
0.0176406,1.76406,5,500,252.71,0.0151739,2.443,0.025,0
0.0176406,1.76406,5,500,252.71,0.0151739,2.443,0.005,0
0.0176406,1.76406,5,500,252.71,0.0151739,2.443,0.1,1
1,1,5,24.45,15.384,0.211563,2.28634,0,-1
1,1,5,24.45,15.384,0.211563,2.28634,0.075,-1
1,1,5,24.45,15.384,0.211563,2.28634,0.01,-1
1,1,5,24.45,15.384,0.211563,2.28634,0.1,-1
1,1,5,24.45,15.384,0.211563,2.28634,0.001,-1
1,1,5,24.45,15.384,0.211563,2.28634,0.025,-1
1,1,5,24.45,15.384,0.211563,2.28634,0.05,-1
1,1,5,24.45,15.384,0.211563,2.28634,0.005,-1
0.000228542,2.28542,5,33.6,19.6887,0.179285,2.27707,0.075,-1
0.000228542,2.28542,5,33.6,19.6887,0.179285,2.27707,0.05,-1
0.000228542,2.28542,5,33.6,19.6887,0.179285,2.27707,0.01,-1
0.000228542,2.28542,5,33.6,19.6887,0.179285,2.27707,0.005,-1
0.000228542,2.28542,5,33.6,19.6887,0.179285,2.27707,0.025,-1
0.000228542,2.28542,5,33.6,19.6887,0.179285,2.27707,0.1,-1
0.000228542,2.28542,5,33.6,19.6887,0.179285,2.27707,0,-1
0.000228542,2.28542,5,33.6,19.6887,0.179285,2.27707,0.001,-1
1.77778E-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0.05,-1
1.77778E-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0.025,-1
1.77778E-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0,-1
1.77778E-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0.1,-1
1.77778E-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0.001,-1
1.77778E-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0.005,-1
1.77778E-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0.075,-1
1.77778E-06,1.77778,5,74.35,41.2265,0.0486579,3.02441,0.01,-1
1.77778E-06,1.77778,5,500,252.5,0.019802,1.9802,0.01,0
1.77778E-06,1.77778,5,500,252.5,0.019802,1.9802,0.001,0
1.77778E-06,1.77778,5,500,252.5,0.019802,1.9802,0.1,1
1.77778E-06,1.77778,5,500,252.5,0.019802,1.9802,0.075,1
1.77778E-06,1.77778,5,500,252.5,0.019802,1.9802,0,0
1.77778E-06,1.77778,5,500,252.5,0.019802,1.9802,0.025,1
1.77778E-06,1.77778,5,500,252.5,0.019802,1.9802,0.05,1
1.77778E-06,1.77778,5,500,252.5,0.019802,1.9802,0.005,0
1,1,5,164.5,85.3291,0.0328674,2.80067,0.075,-1
1,1,5,164.5,85.3291,0.0328674,2.80067,0,-1
1,1,5,164.5,85.3291,0.0328674,2.80067,0.025,-1
1,1,5,164.5,85.3291,0.0328674,2.80067,0.01,-1
1,1,5,164.5,85.3291,0.0328674,2.80067,0.005,-1
1,1,5,164.5,85.3291,0.0328674,2.80067,0.05,-1
1,1,5,164.5,85.3291,0.0328674,2.80067,0.1,-1
1,1,5,164.5,85.3291,0.0328674,2.80067,0.001,-1
0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0.005,-1
0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0.075,-1
0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0.025,-1
0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0.1,-1
0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0.01,-1
0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0.05,-1
0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0.001,-1
0.000228542,2.28542,5,15.2,10.6622,0.342595,1.96841,0,-1
2.28571E-06,2.28571,5,264.9,139.472,0.00626386,3.59404,0.1,1
2.28571E-06,2.28571,5,264.9,139.472,0.00626386,3.59404,0.025,0
2.28571E-06,2.28571,5,264.9,139.472,0.00626386,3.59404,0.05,1
2.28571E-06,2.28571,5,264.9,139.472,0.00626386,3.59404,0.075,1
2.28571E-06,2.28571,5,264.9,139.472,0.00626386,3.59404,0.005,0
2.28571E-06,2.28571,5,264.9,139.472,0.00626386,3.59404,0.01,0
2.28571E-06,2.28571,5,264.9,139.472,0.00626386,3.59404,0.001,0
2.28571E-06,2.28571,5,264.9,139.472,0.00626386,3.59404,0,0
2.28571E-06,2.28571,5,74.35,40.0078,0.0872138,2.45108,0.075,-1
2.28571E-06,2.28571,5,74.35,40.0078,0.0872138,2.45108,0.005,-1
2.28571E-06,2.28571,5,74.35,40.0078,0.0872138,2.45108,0.025,-1
2.28571E-06,2.28571,5,74.35,40.0078,0.0872138,2.45108,0.01,-1
2.28571E-06,2.28571,5,74.35,40.0078,0.0872138,2.45108,0.001,-1
2.28571E-06,2.28571,5,74.35,40.0078,0.0872138,2.45108,0.05,-1
2.28571E-06,2.28571,5,74.35,40.0078,0.0872138,2.45108,0.1,-1
2.28571E-06,2.28571,5,74.35,40.0078,0.0872138,2.45108,0,-1
0.022567,2.2567,5,500,263.738,0.00158733,3.80166,0.1,1
0.022567,2.2567,5,500,263.738,0.00158733,3.80166,0,0
0.022567,2.2567,5,500,263.738,0.00158733,3.80166,0.005,0
0.022567,2.2567,5,500,263.738,0.00158733,3.80166,0.075,1
0.022567,2.2567,5,500,263.738,0.00158733,3.80166,0.001,0
0.022567,2.2567,5,500,263.738,0.00158733,3.80166,0.01,0
0.022567,2.2567,5,500,263.738,0.00158733,3.80166,0.025,0
0.022567,2.2567,5,500,263.738,0.00158733,3.80166,0.05,0
1.77778E-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0.01,-1
1.77778E-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0.075,-1
1.77778E-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0.1,-1
1.77778E-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0,-1
1.77778E-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0.025,-1
1.77778E-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0.005,-1
1.77778E-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0.001,-1
1.77778E-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0.05,-1
2.28571E-06,2.28571,5,39.4,22.2,0.225225,1.77477,0.05,1
2.28571E-06,2.28571,5,39.4,22.2,0.225225,1.77477,0,0
2.28571E-06,2.28571,5,39.4,22.2,0.225225,1.77477,0.001,0
2.28571E-06,2.28571,5,39.4,22.2,0.225225,1.77477,0.075,1
2.28571E-06,2.28571,5,39.4,22.2,0.225225,1.77477,0.005,0
2.28571E-06,2.28571,5,39.4,22.2,0.225225,1.77477,0.01,0
2.28571E-06,2.28571,5,39.4,22.2,0.225225,1.77477,0.1,1
2.28571E-06,2.28571,5,39.4,22.2,0.225225,1.77477,0.025,1
0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0.05,1
0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0.001,0
0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0.1,1
0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0.01,0
0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0.075,1
0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0.005,0
0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0,0
0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0.025,1
1,1,5,119.75,62.4334,0.0738805,2.07024,0.001,-1
1,1,5,119.75,62.4334,0.0738805,2.07024,0.025,-1
1,1,5,119.75,62.4334,0.0738805,2.07024,0.05,-1
1,1,5,119.75,62.4334,0.0738805,2.07024,0,-1
1,1,5,119.75,62.4334,0.0738805,2.07024,0.1,-1
1,1,5,119.75,62.4334,0.0738805,2.07024,0.005,-1
1,1,5,119.75,62.4334,0.0738805,2.07024,0.01,-1
1,1,5,119.75,62.4334,0.0738805,2.07024,0.075,-1
0.022567,2.2567,5,500,258.41,0.00249552,3.71084,0.05,0
0.022567,2.2567,5,500,258.41,0.00249552,3.71084,0.025,0
0.022567,2.2567,5,500,258.41,0.00249552,3.71084,0.1,1
0.022567,2.2567,5,500,258.41,0.00249552,3.71084,0.005,0
0.022567,2.2567,5,500,258.41,0.00249552,3.71084,0.01,0
0.022567,2.2567,5,500,258.41,0.00249552,3.71084,0.001,0
0.022567,2.2567,5,500,258.41,0.00249552,3.71084,0,0
0.022567,2.2567,5,500,258.41,0.00249552,3.71084,0.075,1
2.28571E-06,2.28571,5,74.35,41.7111,0.0427925,3.11163,0.01,-1
2.28571E-06,2.28571,5,74.35,41.7111,0.0427925,3.11163,0.075,-1
2.28571E-06,2.28571,5,74.35,41.7111,0.0427925,3.11163,0.05,-1
2.28571E-06,2.28571,5,74.35,41.7111,0.0427925,3.11163,0,-1
2.28571E-06,2.28571,5,74.35,41.7111,0.0427925,3.11163,0.005,-1
2.28571E-06,2.28571,5,74.35,41.7111,0.0427925,3.11163,0.1,-1
2.28571E-06,2.28571,5,74.35,41.7111,0.0427925,3.11163,0.025,-1
2.28571E-06,2.28571,5,74.35,41.7111,0.0427925,3.11163,0.001,-1
0.0176406,1.76406,5,264.9,135.256,0.0256407,2.56746,0.1,-1
0.0176406,1.76406,5,264.9,135.256,0.0256407,2.56746,0.025,-1
0.0176406,1.76406,5,264.9,135.256,0.0256407,2.56746,0.075,-1
0.0176406,1.76406,5,264.9,135.256,0.0256407,2.56746,0.001,-1
0.0176406,1.76406,5,264.9,135.256,0.0256407,2.56746,0.01,-1
0.0176406,1.76406,5,264.9,135.256,0.0256407,2.56746,0.05,-1
0.0176406,1.76406,5,264.9,135.256,0.0256407,2.56746,0,-1
0.0176406,1.76406,5,264.9,135.256,0.0256407,2.56746,0.005,-1
0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0.075,1
0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0.005,0
0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0.1,1
0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0.025,0
0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0.001,0
0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0.01,0
0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0.05,1
0.0176406,1.76406,5,310.5,158.056,0.0219348,2.57446,0,0
1.77778E-06,1.77778,5,264.9,135.371,0.0230846,2.70288,0.01,-1
1.77778E-06,1.77778,5,264.9,135.371,0.0230846,2.70288,0.075,-1
1.77778E-06,1.77778,5,264.9,135.371,0.0230846,2.70288,0,-1
1.77778E-06,1.77778,5,264.9,135.371,0.0230846,2.70288,0.1,-1
1.77778E-06,1.77778,5,264.9,135.371,0.0230846,2.70288,0.05,-1
1.77778E-06,1.77778,5,264.9,135.371,0.0230846,2.70288,0.005,-1
1.77778E-06,1.77778,5,264.9,135.371,0.0230846,2.70288,0.025,-1
1.77778E-06,1.77778,5,264.9,135.371,0.0230846,2.70288,0.001,-1
1,1,5,74.35,41.2265,0.0486579,3.02441,0.005,-1
1,1,5,74.35,41.2265,0.0486579,3.02441,0.01,-1
1,1,5,74.35,41.2265,0.0486579,3.02441,0.05,-1
1,1,5,74.35,41.2265,0.0486579,3.02441,0.075,-1
1,1,5,74.35,41.2265,0.0486579,3.02441,0.001,-1
1,1,5,74.35,41.2265,0.0486579,3.02441,0.1,-1
1,1,5,74.35,41.2265,0.0486579,3.02441,0.025,-1
1,1,5,74.35,41.2265,0.0486579,3.02441,0,-1
0.000228542,2.28542,5,140.35,73.2639,0.0383284,2.78652,0.025,-1
0.000228542,2.28542,5,140.35,73.2639,0.0383284,2.78652,0.005,-1
0.000228542,2.28542,5,140.35,73.2639,0.0383284,2.78652,0,-1
0.000228542,2.28542,5,140.35,73.2639,0.0383284,2.78652,0.01,-1
0.000228542,2.28542,5,140.35,73.2639,0.0383284,2.78652,0.001,-1
0.000228542,2.28542,5,140.35,73.2639,0.0383284,2.78652,0.1,-1
0.000228542,2.28542,5,140.35,73.2639,0.0383284,2.78652,0.075,-1
0.000228542,2.28542,5,140.35,73.2639,0.0383284,2.78652,0.05,-1
0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0,-1
0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0.001,-1
0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0.05,-1
0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0.01,-1
0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0.1,-1
0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0.075,-1
0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0.025,-1
0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0.005,-1
0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0.05,1
0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0.1,1
0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0,0
0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0.001,0
0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0.075,1
0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0.005,0
0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0.01,0
0.000228542,2.28542,5,500,253.622,0.00764555,3.19584,0.025,1
0.022567,2.2567,5,15.2,10.9962,0.308442,2.07224,0.005,-1
0.022567,2.2567,5,15.2,10.9962,0.308442,2.07224,0.025,-1
0.022567,2.2567,5,15.2,10.9962,0.308442,2.07224,0.075,-1
0.022567,2.2567,5,15.2,10.9962,0.308442,2.07224,0,-1
0.022567,2.2567,5,15.2,10.9962,0.308442,2.07224,0.1,-1
0.022567,2.2567,5,15.2,10.9962,0.308442,2.07224,0.05,-1
0.022567,2.2567,5,15.2,10.9962,0.308442,2.07224,0.01,-1
0.022567,2.2567,5,15.2,10.9962,0.308442,2.07224,0.001,-1
0.022567,2.2567,5,192.85,112.29,0.00471706,3.71698,0.1,1
0.022567,2.2567,5,192.85,112.29,0.00471706,3.71698,0.075,1
0.022567,2.2567,5,192.85,112.29,0.00471706,3.71698,0.005,0
0.022567,2.2567,5,192.85,112.29,0.00471706,3.71698,0,0
0.022567,2.2567,5,192.85,112.29,0.00471706,3.71698,0.025,0
0.022567,2.2567,5,192.85,112.29,0.00471706,3.71698,0.001,0
0.022567,2.2567,5,192.85,112.29,0.00471706,3.71698,0.05,0
0.022567,2.2567,5,192.85,112.29,0.00471706,3.71698,0.01,0
1,1,5,363.95,184.602,0.0228725,2.2809,0.1,1
1,1,5,363.95,184.602,0.0228725,2.2809,0.025,0
1,1,5,363.95,184.602,0.0228725,2.2809,0.01,0
1,1,5,363.95,184.602,0.0228725,2.2809,0.005,0
1,1,5,363.95,184.602,0.0228725,2.2809,0,0
1,1,5,363.95,184.602,0.0228725,2.2809,0.05,0
1,1,5,363.95,184.602,0.0228725,2.2809,0.001,0
1,1,5,363.95,184.602,0.0228725,2.2809,0.075,1
0.000177764,1.77764,5,119.75,70.3526,0.0117108,3.55921,0.05,-1
0.000177764,1.77764,5,119.75,70.3526,0.0117108,3.55921,0.025,-1
0.000177764,1.77764,5,119.75,70.3526,0.0117108,3.55921,0.1,-1
0.000177764,1.77764,5,119.75,70.3526,0.0117108,3.55921,0.075,-1
0.000177764,1.77764,5,119.75,70.3526,0.0117108,3.55921,0.005,-1
0.000177764,1.77764,5,119.75,70.3526,0.0117108,3.55921,0,-1
0.000177764,1.77764,5,119.75,70.3526,0.0117108,3.55921,0.001,-1
0.000177764,1.77764,5,119.75,70.3526,0.0117108,3.55921,0.01,-1
0.022567,2.2567,5,74.35,40.8445,0.0552737,2.92603,0.075,-1
0.022567,2.2567,5,74.35,40.8445,0.0552737,2.92603,0.001,-1
0.022567,2.2567,5,74.35,40.8445,0.0552737,2.92603,0.05,-1
0.022567,2.2567,5,74.35,40.8445,0.0552737,2.92603,0.025,-1
0.022567,2.2567,5,74.35,40.8445,0.0552737,2.92603,0.1,-1
0.022567,2.2567,5,74.35,40.8445,0.0552737,2.92603,0,-1
0.022567,2.2567,5,74.35,40.8445,0.0552737,2.92603,0.01,-1
0.022567,2.2567,5,74.35,40.8445,0.0552737,2.92603,0.005,-1
1,1,5,500,266.536,0.00136237,3.82416,0.025,0
1,1,5,500,266.536,0.00136237,3.82416,0,0
1,1,5,500,266.536,0.00136237,3.82416,0.075,1
1,1,5,500,266.536,0.00136237,3.82416,0.1,1
1,1,5,500,266.536,0.00136237,3.82416,0.005,0
1,1,5,500,266.536,0.00136237,3.82416,0.01,0
1,1,5,500,266.536,0.00136237,3.82416,0.001,0
1,1,5,500,266.536,0.00136237,3.82416,0.05,1
0.000177764,1.77764,5,500,252.5,0.019802,1.9802,0.05,1
0.000177764,1.77764,5,500,252.5,0.019802,1.9802,0,0
0.000177764,1.77764,5,500,252.5,0.019802,1.9802,0.01,0
0.000177764,1.77764,5,500,252.5,0.019802,1.9802,0.1,1
0.000177764,1.77764,5,500,252.5,0.019802,1.9802,0.025,1
0.000177764,1.77764,5,500,252.5,0.019802,1.9802,0.001,0
0.000177764,1.77764,5,500,252.5,0.019802,1.9802,0.075,1
0.000177764,1.77764,5,500,252.5,0.019802,1.9802,0.005,0
1.77778E-06,1.77778,5,87.15,47.9929,0.0368485,3.14069,0.1,-1
1.77778E-06,1.77778,5,87.15,47.9929,0.0368485,3.14069,0.075,-1
1.77778E-06,1.77778,5,87.15,47.9929,0.0368485,3.14069,0.05,-1
1.77778E-06,1.77778,5,87.15,47.9929,0.0368485,3.14069,0.025,-1
1.77778E-06,1.77778,5,87.15,47.9929,0.0368485,3.14069,0.001,-1
1.77778E-06,1.77778,5,87.15,47.9929,0.0368485,3.14069,0.01,-1
