#labels Stretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
20.43,32.90,1e0,1,1,5,164.5,99.3564,0.00550602,3.70086,0.025,23,1.42,1.47,10.59,0
20.43,32.90,1e0,1,1,5,164.5,99.3564,0.00550602,3.70086,0.05,22,1.42,1.47,11.34,1
14.87,85.32,1e4,0.000177764,1.77764,5,426.6,221.944,0.00291992,3.70453,0.025,23,1.42,1.47,25.04,0
14.87,85.32,1e4,0.000177764,1.77764,5,426.6,221.944,0.00291992,3.70453,0.05,19,1.41,1.47,21.19,1
14.87,85.32,1e4,0.000177764,1.77764,5,426.6,221.944,0.00291992,3.70453,0.1,16,1.44,1.5,18.17,1
14.87,85.32,1e4,0.000177764,1.77764,5,426.6,221.944,0.00291992,3.70453,0.075,17,1.43,1.48,15.14,1
6.72,52.98,1e0,1,1,5,264.9,137.269,0.00959864,3.41736,0.05,22,1.41,1.46,8.892,1
6.72,52.98,1e0,1,1,5,264.9,137.269,0.00959864,3.41736,0.075,18,1.43,1.48,7.254,1
6.72,52.98,1e0,1,1,5,264.9,137.269,0.00959864,3.41736,0.1,18,1.44,1.5,6.769,1
6.72,52.98,1e0,1,1,5,264.9,137.269,0.00959864,3.41736,0.025,26,1.41,1.46,10.52,0
3.56,4.89,1e4,0.000177764,1.77764,5,24.45,16.7367,0.148929,2.59262,0.075,-1,-1,-1,-1,-1
3.56,4.89,1e4,0.000177764,1.77764,5,24.45,16.7367,0.148929,2.59262,0.025,20,1.39,1.44,8.553,-1
3.56,4.89,1e4,0.000177764,1.77764,5,24.45,16.7367,0.148929,2.59262,0.1,-1,-1,-1,-1,-1
3.56,4.89,1e4,0.000177764,1.77764,5,24.45,16.7367,0.148929,2.59262,0.05,17,1.41,1.47,7.204,-1
1.37,1.61,1e-4,0.000228542,2.28542,5,8.05,6.8025,0.646653,1.42632,0.05,16,1.44,1.49,16.77,-1
1.37,1.61,1e-4,0.000228542,2.28542,5,8.05,6.8025,0.646653,1.42632,0.1,-1,-1,-1,-1,-1
1.37,1.61,1e-4,0.000228542,2.28542,5,8.05,6.8025,0.646653,1.42632,0.025,16,1.36,1.41,10.3,-1
1.37,1.61,1e-4,0.000228542,2.28542,5,8.05,6.8025,0.646653,1.42632,0.075,16,1.47,1.52,17.18,-1
6.72,85.32,1e2,0.0176406,1.76406,5,426.6,217.952,0.00600249,3.44153,0.075,16,1.43,1.48,6.486,1
6.72,85.32,1e2,0.0176406,1.76406,5,426.6,217.952,0.00600249,3.44153,0.1,16,1.44,1.5,5.915,1
6.72,85.32,1e2,0.0176406,1.76406,5,426.6,217.952,0.00600249,3.44153,0.05,22,1.41,1.46,8.27,0
6.72,85.32,1e2,0.0176406,1.76406,5,426.6,217.952,0.00600249,3.44153,0.025,23,1.41,1.46,9.238,0
1.89,3.04,1e-2,0.022567,2.2567,5,15.2,10.6622,0.342595,1.96841,0.075,-1,-1,-1,-1,-1
1.89,3.04,1e-2,0.022567,2.2567,5,15.2,10.6622,0.342595,1.96841,0.025,21,1.36,1.41,8.595,-1
1.89,3.04,1e-2,0.022567,2.2567,5,15.2,10.6622,0.342595,1.96841,0.1,-1,-1,-1,-1,-1
1.89,3.04,1e-2,0.022567,2.2567,5,15.2,10.6622,0.342595,1.96841,0.05,19,1.42,1.47,8.369,-1
12.69,72.79,1e0,1,1,5,363.95,189.64,0.00395967,3.65757,0.075,18,1.43,1.48,12.19,1
12.69,72.79,1e0,1,1,5,363.95,189.64,0.00395967,3.65757,0.025,25,1.42,1.47,26.95,0
12.69,72.79,1e0,1,1,5,363.95,189.64,0.00395967,3.65757,0.1,18,1.44,1.5,18.85,1
12.69,72.79,1e0,1,1,5,363.95,189.64,0.00395967,3.65757,0.05,21,1.41,1.47,23.27,1
10.83,85.32,1e2,0.0176406,1.76406,5,426.6,219.828,0.00391709,3.61945,0.075,17,1.43,1.48,15.14,1
10.83,85.32,1e2,0.0176406,1.76406,5,426.6,219.828,0.00391709,3.61945,0.025,22,1.42,1.47,15.73,0
10.83,85.32,1e2,0.0176406,1.76406,5,426.6,219.828,0.00391709,3.61945,0.1,16,1.44,1.5,17.38,1
10.83,85.32,1e2,0.0176406,1.76406,5,426.6,219.828,0.00391709,3.61945,0.05,20,1.41,1.47,17.3,1
1.00,45.20,1e4,0.000177764,1.77764,5,226,115.5,0.04329,1.95671,0.05,17,1.36,1.41,9.93,1
1.00,45.20,1e4,0.000177764,1.77764,5,226,115.5,0.04329,1.95671,0.025,15,1.39,1.44,7.306,1
1.00,45.20,1e4,0.000177764,1.77764,5,226,115.5,0.04329,1.95671,0.1,15,1.46,1.52,8.704,1
1.00,45.20,1e4,0.000177764,1.77764,5,226,115.5,0.04329,1.95671,0.075,15,1.4,1.45,10.06,1
4.89,5.74,1e0,1,1,5,28.7,20.3465,0.100759,2.82817,0.075,-1,-1,-1,-1,-1
4.89,5.74,1e0,1,1,5,28.7,20.3465,0.100759,2.82817,0.05,18,1.41,1.47,5.68,-1
4.89,5.74,1e0,1,1,5,28.7,20.3465,0.100759,2.82817,0.1,-1,-1,-1,-1,-1
4.89,5.74,1e0,1,1,5,28.7,20.3465,0.100759,2.82817,0.025,19,1.4,1.45,6.585,-1
4.18,100.00,1e2,0.0176406,1.76406,5,500,253.622,0.00764555,3.19584,0.1,15,1.44,1.5,6.723,1
4.18,100.00,1e2,0.0176406,1.76406,5,500,253.622,0.00764555,3.19584,0.05,21,1.4,1.45,8.11,0
4.18,100.00,1e2,0.0176406,1.76406,5,500,253.622,0.00764555,3.19584,0.075,16,1.43,1.48,7.129,1
4.18,100.00,1e2,0.0176406,1.76406,5,500,253.622,0.00764555,3.19584,0.025,22,1.4,1.45,9.609,0
4.18,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.9819,0.0360336,3.07718,0.05,22,1.4,1.46,7.47,-1
4.18,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.9819,0.0360336,3.07718,0.025,25,1.4,1.45,9.251,-1
4.18,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.9819,0.0360336,3.07718,0.075,16,1.43,1.49,5.84,-1
4.18,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.9819,0.0360336,3.07718,0.1,-1,-1,-1,-1,-1
1.00,10.83,1e-2,0.022567,2.2567,5,54.15,29.575,0.169062,1.83094,0.05,19,1.36,1.42,7.313,1
1.00,10.83,1e-2,0.022567,2.2567,5,54.15,29.575,0.169062,1.83094,0.075,17,1.41,1.47,6.633,1
1.00,10.83,1e-2,0.022567,2.2567,5,54.15,29.575,0.169062,1.83094,0.025,16,1.39,1.44,6.213,1
1.00,10.83,1e-2,0.022567,2.2567,5,54.15,29.575,0.169062,1.83094,0.1,17,1.46,1.52,6.961,1
1.89,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.056,0.0219348,2.57446,0.05,21,1.39,1.44,8.171,-1
1.89,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.056,0.0219348,2.57446,0.1,-1,-1,-1,-1,-1
1.89,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.056,0.0219348,2.57446,0.075,16,1.43,1.48,5.482,-1
1.89,62.10,1e-6,2.28571e-06,2.28571,5,310.5,158.056,0.0219348,2.57446,0.025,24,1.36,1.42,9.261,-1
2.59,4.89,1e2,0.0176406,1.76406,5,24.45,15.6989,0.189169,2.39585,0.075,-1,-1,-1,-1,-1
2.59,4.89,1e2,0.0176406,1.76406,5,24.45,15.6989,0.189169,2.39585,0.025,20,1.38,1.43,9.766,-1
2.59,4.89,1e2,0.0176406,1.76406,5,24.45,15.6989,0.189169,2.39585,0.1,-1,-1,-1,-1,-1
2.59,4.89,1e2,0.0176406,1.76406,5,24.45,15.6989,0.189169,2.39585,0.05,16,1.41,1.46,8.489,-1
1.61,45.20,1e4,0.000177764,1.77764,5,226,115.71,0.0331724,2.41403,0.05,21,1.37,1.42,8.018,-1
1.61,45.20,1e4,0.000177764,1.77764,5,226,115.71,0.0331724,2.41403,0.075,15,1.43,1.48,6.237,-1
1.61,45.20,1e4,0.000177764,1.77764,5,226,115.71,0.0331724,2.41403,0.1,-1,-1,-1,-1,-1
1.61,45.20,1e4,0.000177764,1.77764,5,226,115.71,0.0331724,2.41403,0.025,19,1.37,1.42,7.671,-1
3.56,23.95,1e0,1,1,5,119.75,63.4154,0.035158,2.99764,0.075,-1,-1,-1,-1,-1
3.56,23.95,1e0,1,1,5,119.75,63.4154,0.035158,2.99764,0.1,-1,-1,-1,-1,-1
3.56,23.95,1e0,1,1,5,119.75,63.4154,0.035158,2.99764,0.025,27,1.39,1.45,12.29,-1
3.56,23.95,1e0,1,1,5,119.75,63.4154,0.035158,2.99764,0.05,22,1.4,1.46,10.45,-1
2.59,17.43,1e-6,2.28571e-06,2.28571,5,87.15,46.705,0.0604561,2.72921,0.05,22,1.4,1.45,10.1,-1
2.59,17.43,1e-6,2.28571e-06,2.28571,5,87.15,46.705,0.0604561,2.72921,0.075,16,1.43,1.49,8.237,-1
2.59,17.43,1e-6,2.28571e-06,2.28571,5,87.15,46.705,0.0604561,2.72921,0.025,24,1.38,1.43,11.49,-1
2.59,17.43,1e-6,2.28571e-06,2.28571,5,87.15,46.705,0.0604561,2.72921,0.1,-1,-1,-1,-1,-1
3.56,17.43,1e-2,0.022567,2.2567,5,87.15,47.1936,0.0475959,2.95337,0.075,-1,-1,-1,-1,-1
3.56,17.43,1e-2,0.022567,2.2567,5,87.15,47.1936,0.0475959,2.95337,0.1,-1,-1,-1,-1,-1
3.56,17.43,1e-2,0.022567,2.2567,5,87.15,47.1936,0.0475959,2.95337,0.05,22,1.4,1.46,9.335,-1
3.56,17.43,1e-2,0.022567,2.2567,5,87.15,47.1936,0.0475959,2.95337,0.025,24,1.39,1.44,8.899,-1
3.04,100.00,1e-6,2.28571e-06,2.28571,5,500,253.206,0.00980296,2.9801,0.05,22,1.4,1.45,11.46,0
3.04,100.00,1e-6,2.28571e-06,2.28571,5,500,253.206,0.00980296,2.9801,0.025,23,1.39,1.44,11.93,0
3.04,100.00,1e-6,2.28571e-06,2.28571,5,500,253.206,0.00980296,2.9801,0.1,16,1.44,1.5,6.503,1
3.04,100.00,1e-6,2.28571e-06,2.28571,5,500,253.206,0.00980296,2.9801,0.075,16,1.42,1.48,8.813,1
1.37,20.43,1e-6,2.28571e-06,2.28571,5,102.15,53.7026,0.0787571,2.20434,0.1,-1,-1,-1,-1,-1
1.37,20.43,1e-6,2.28571e-06,2.28571,5,102.15,53.7026,0.0787571,2.20434,0.05,20,1.36,1.41,7.841,-1
1.37,20.43,1e-6,2.28571e-06,2.28571,5,102.15,53.7026,0.0787571,2.20434,0.025,19,1.37,1.42,11.39,-1
1.37,20.43,1e-6,2.28571e-06,2.28571,5,102.15,53.7026,0.0787571,2.20434,0.075,15,1.43,1.48,10.24,-1
23.95,38.57,1e6,1.77778e-06,1.77778,5,192.85,116.206,0.00405157,3.74264,0.05,23,1.42,1.47,15.36,0
23.95,38.57,1e6,1.77778e-06,1.77778,5,192.85,116.206,0.00405157,3.74264,0.1,16,1.44,1.5,10.21,1
23.95,38.57,1e6,1.77778e-06,1.77778,5,192.85,116.206,0.00405157,3.74264,0.025,26,1.42,1.47,17.24,0
23.95,38.57,1e6,1.77778e-06,1.77778,5,192.85,116.206,0.00405157,3.74264,0.075,16,1.43,1.48,9.875,1
3.04,45.20,1e4,0.000177764,1.77764,5,226,116.238,0.0214307,2.94475,0.1,-1,-1,-1,-1,-1
3.04,45.20,1e4,0.000177764,1.77764,5,226,116.238,0.0214307,2.94475,0.025,23,1.39,1.44,10.76,-1
3.04,45.20,1e4,0.000177764,1.77764,5,226,116.238,0.0214307,2.94475,0.05,21,1.4,1.45,8.059,-1
3.04,45.20,1e4,0.000177764,1.77764,5,226,116.238,0.0214307,2.94475,0.075,-1,-1,-1,-1,-1
1.61,28.07,1e6,1.77778e-06,1.77778,5,140.35,72.8868,0.0527199,2.38255,0.025,19,1.37,1.42,8.678,-1
1.61,28.07,1e6,1.77778e-06,1.77778,5,140.35,72.8868,0.0527199,2.38255,0.1,-1,-1,-1,-1,-1
1.61,28.07,1e6,1.77778e-06,1.77778,5,140.35,72.8868,0.0527199,2.38255,0.05,20,1.37,1.43,10.44,-1
1.61,28.07,1e6,1.77778e-06,1.77778,5,140.35,72.8868,0.0527199,2.38255,0.075,-1,-1,-1,-1,-1
1.17,45.20,1e-4,0.000228542,2.28542,5,226,115.558,0.0398987,2.11,0.075,18,1.4,1.45,12.64,1
1.17,45.20,1e-4,0.000228542,2.28542,5,226,115.558,0.0398987,2.11,0.1,18,1.46,1.51,13.61,1
1.17,45.20,1e-4,0.000228542,2.28542,5,226,115.558,0.0398987,2.11,0.05,21,1.36,1.41,11.43,1
1.17,45.20,1e-4,0.000228542,2.28542,5,226,115.558,0.0398987,2.11,0.025,18,1.39,1.44,10.38,1
9.24,12.69,1e6,1.77778e-06,1.77778,5,63.45,40.9682,0.0285336,3.34572,0.025,23,1.41,1.46,21.93,-1
9.24,12.69,1e6,1.77778e-06,1.77778,5,63.45,40.9682,0.0285336,3.34572,0.1,-1,-1,-1,-1,-1
9.24,12.69,1e6,1.77778e-06,1.77778,5,63.45,40.9682,0.0285336,3.34572,0.075,16,1.43,1.49,14.87,-1
9.24,12.69,1e6,1.77778e-06,1.77778,5,63.45,40.9682,0.0285336,3.34572,0.05,19,1.41,1.47,18.03,-1
7.88,62.10,1e4,0.000177764,1.77764,5,310.5,160.551,0.00713868,3.4933,0.025,22,1.41,1.46,17.78,0
7.88,62.10,1e4,0.000177764,1.77764,5,310.5,160.551,0.00713868,3.4933,0.075,16,1.43,1.48,13.47,1
7.88,62.10,1e4,0.000177764,1.77764,5,310.5,160.551,0.00713868,3.4933,0.1,16,1.44,1.5,13.82,1
7.88,62.10,1e4,0.000177764,1.77764,5,310.5,160.551,0.00713868,3.4933,0.05,19,1.41,1.47,14.85,1
6.72,10.83,1e0,1,1,5,54.15,33.767,0.0437984,3.18754,0.1,-1,-1,-1,-1,-1
6.72,10.83,1e0,1,1,5,54.15,33.767,0.0437984,3.18754,0.075,18,1.43,1.49,6.273,-1
6.72,10.83,1e0,1,1,5,54.15,33.767,0.0437984,3.18754,0.025,24,1.4,1.46,10.45,-1
6.72,10.83,1e0,1,1,5,54.15,33.767,0.0437984,3.18754,0.05,20,1.41,1.47,6.869,-1
1.61,52.98,1e4,0.000177764,1.77764,5,264.9,135.16,0.0283914,2.42172,0.075,15,1.43,1.48,5.856,-1
1.61,52.98,1e4,0.000177764,1.77764,5,264.9,135.16,0.0283914,2.42172,0.025,19,1.37,1.42,7.205,-1
1.61,52.98,1e4,0.000177764,1.77764,5,264.9,135.16,0.0283914,2.42172,0.1,-1,-1,-1,-1,-1
1.61,52.98,1e4,0.000177764,1.77764,5,264.9,135.16,0.0283914,2.42172,0.05,21,1.37,1.42,7.772,-1
17.43,72.79,1e2,0.0176406,1.76406,5,363.95,192.487,0.00294129,3.7317,0.05,20,1.41,1.47,22.12,1
17.43,72.79,1e2,0.0176406,1.76406,5,363.95,192.487,0.00294129,3.7317,0.1,16,1.44,1.5,14.51,1
17.43,72.79,1e2,0.0176406,1.76406,5,363.95,192.487,0.00294129,3.7317,0.075,17,1.43,1.48,20.09,1
17.43,72.79,1e2,0.0176406,1.76406,5,363.95,192.487,0.00294129,3.7317,0.025,22,1.42,1.47,21.62,0
10.83,100.00,1e6,1.77778e-06,1.77778,5,500,256.411,0.00334776,3.62562,0.05,19,1.41,1.47,20.95,1
10.83,100.00,1e6,1.77778e-06,1.77778,5,500,256.411,0.00334776,3.62562,0.1,16,1.44,1.5,15.28,1
10.83,100.00,1e6,1.77778e-06,1.77778,5,500,256.411,0.00334776,3.62562,0.025,22,1.42,1.47,20.02,0
10.83,100.00,1e6,1.77778e-06,1.77778,5,500,256.411,0.00334776,3.62562,0.075,16,1.43,1.48,16.94,1
1.89,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.7723,0.431179,1.80099,0.075,-1,-1,-1,-1,-1
1.89,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.7723,0.431179,1.80099,0.025,21,1.37,1.41,7.719,-1
1.89,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.7723,0.431179,1.80099,0.1,-1,-1,-1,-1,-1
1.89,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.7723,0.431179,1.80099,0.05,16,1.43,1.48,6.082,-1
1.00,4.18,1e0,1,1,5,20.9,12.95,0.3861,1.6139,0.05,15,1.37,1.43,5.614,1
1.00,4.18,1e0,1,1,5,20.9,12.95,0.3861,1.6139,0.025,15,1.39,1.44,5.526,1
1.00,4.18,1e0,1,1,5,20.9,12.95,0.3861,1.6139,0.075,15,1.44,1.49,5.825,1
1.00,4.18,1e0,1,1,5,20.9,12.95,0.3861,1.6139,0.1,16,1.46,1.52,6.275,1
7.88,14.87,1e0,1,1,5,74.35,44.3065,0.0283838,3.32589,0.025,23,1.41,1.46,11.06,-1
7.88,14.87,1e0,1,1,5,74.35,44.3065,0.0283838,3.32589,0.05,19,1.41,1.47,10.82,-1
7.88,14.87,1e0,1,1,5,74.35,44.3065,0.0283838,3.32589,0.075,18,1.43,1.49,8.609,-1
7.88,14.87,1e0,1,1,5,74.35,44.3065,0.0283838,3.32589,0.1,-1,-1,-1,-1,-1
10.83,62.10,1e6,1.77778e-06,1.77778,5,310.5,162.08,0.00535853,3.60384,0.1,16,1.44,1.5,11.14,1
10.83,62.10,1e6,1.77778e-06,1.77778,5,310.5,162.08,0.00535853,3.60384,0.05,19,1.41,1.47,16.7,1
10.83,62.10,1e6,1.77778e-06,1.77778,5,310.5,162.08,0.00535853,3.60384,0.025,22,1.42,1.47,20,0
10.83,62.10,1e6,1.77778e-06,1.77778,5,310.5,162.08,0.00535853,3.60384,0.075,16,1.43,1.48,11.35,1
17.43,100.00,1e-2,0.022567,2.2567,5,500,259.795,0.00214889,3.74551,0.1,17,1.44,1.5,6.247,1
17.43,100.00,1e-2,0.022567,2.2567,5,500,259.795,0.00214889,3.74551,0.025,23,1.42,1.47,9.593,0
17.43,100.00,1e-2,0.022567,2.2567,5,500,259.795,0.00214889,3.74551,0.05,23,1.41,1.47,11.75,0
17.43,100.00,1e-2,0.022567,2.2567,5,500,259.795,0.00214889,3.74551,0.075,21,1.43,1.48,10.79,1
3.04,62.10,1e0,1,1,5,310.5,158.471,0.015691,2.9622,0.075,18,1.42,1.48,10.35,-1
3.04,62.10,1e0,1,1,5,310.5,158.471,0.015691,2.9622,0.05,22,1.4,1.45,10.74,-1
3.04,62.10,1e0,1,1,5,310.5,158.471,0.015691,2.9622,0.1,-1,-1,-1,-1,-1
3.04,62.10,1e0,1,1,5,310.5,158.471,0.015691,2.9622,0.025,28,1.39,1.44,15.22,-1
2.59,100.00,1e6,1.77778e-06,1.77778,5,500,253.047,0.0110317,2.85722,0.075,15,1.42,1.48,6.331,1
2.59,100.00,1e6,1.77778e-06,1.77778,5,500,253.047,0.0110317,2.85722,0.1,15,1.44,1.5,6.407,1
2.59,100.00,1e6,1.77778e-06,1.77778,5,500,253.047,0.0110317,2.85722,0.025,23,1.38,1.43,8.862,0
2.59,100.00,1e6,1.77778e-06,1.77778,5,500,253.047,0.0110317,2.85722,0.05,21,1.4,1.45,8.705,0
4.89,100.00,1e6,1.77778e-06,1.77778,5,500,253.89,0.00672393,3.288,0.1,16,1.44,1.5,7.726,1
4.89,100.00,1e6,1.77778e-06,1.77778,5,500,253.89,0.00672393,3.288,0.05,21,1.4,1.46,8.372,0
4.89,100.00,1e6,1.77778e-06,1.77778,5,500,253.89,0.00672393,3.288,0.025,24,1.4,1.45,9.648,0
4.89,100.00,1e6,1.77778e-06,1.77778,5,500,253.89,0.00672393,3.288,0.075,16,1.43,1.48,6.405,1
3.56,6.72,1e-6,2.28571e-06,2.28571,5,33.6,20.9371,0.113626,2.7183,0.075,-1,-1,-1,-1,-1
3.56,6.72,1e-6,2.28571e-06,2.28571,5,33.6,20.9371,0.113626,2.7183,0.025,21,1.39,1.44,8.504,-1
3.56,6.72,1e-6,2.28571e-06,2.28571,5,33.6,20.9371,0.113626,2.7183,0.1,-1,-1,-1,-1,-1
3.56,6.72,1e-6,2.28571e-06,2.28571,5,33.6,20.9371,0.113626,2.7183,0.05,18,1.41,1.46,7.088,-1
1.00,38.57,1e2,0.0176406,1.76406,5,192.85,98.925,0.0505433,1.94946,0.025,16,1.39,1.44,12.28,1
1.00,38.57,1e2,0.0176406,1.76406,5,192.85,98.925,0.0505433,1.94946,0.05,17,1.36,1.41,14.85,1
1.00,38.57,1e2,0.0176406,1.76406,5,192.85,98.925,0.0505433,1.94946,0.075,16,1.4,1.45,10.5,1
1.00,38.57,1e2,0.0176406,1.76406,5,192.85,98.925,0.0505433,1.94946,0.1,15,1.46,1.52,13.87,1
1.37,4.89,1e0,1,1,5,24.45,14.8712,0.286547,1.91967,0.025,16,1.37,1.42,9.487,-1
1.37,4.89,1e0,1,1,5,24.45,14.8712,0.286547,1.91967,0.1,-1,-1,-1,-1,-1
1.37,4.89,1e0,1,1,5,24.45,14.8712,0.286547,1.91967,0.05,16,1.39,1.44,12.57,-1
1.37,4.89,1e0,1,1,5,24.45,14.8712,0.286547,1.91967,0.075,16,1.45,1.51,11.07,-1
7.88,72.79,1e0,1,1,5,363.95,187.197,0.00610449,3.50145,0.075,18,1.43,1.48,15.86,1
7.88,72.79,1e0,1,1,5,363.95,187.197,0.00610449,3.50145,0.025,24,1.41,1.46,17.93,0
7.88,72.79,1e0,1,1,5,363.95,187.197,0.00610449,3.50145,0.1,18,1.44,1.5,14.27,1
7.88,72.79,1e0,1,1,5,363.95,187.197,0.00610449,3.50145,0.05,20,1.41,1.47,16.83,1
7.88,62.10,1e2,0.0176406,1.76406,5,310.5,160.551,0.00713868,3.4933,0.025,22,1.41,1.46,20.25,0
7.88,62.10,1e2,0.0176406,1.76406,5,310.5,160.551,0.00713868,3.4933,0.075,18,1.43,1.48,16,1
7.88,62.10,1e2,0.0176406,1.76406,5,310.5,160.551,0.00713868,3.4933,0.1,16,1.44,1.5,16.63,1
7.88,62.10,1e2,0.0176406,1.76406,5,310.5,160.551,0.00713868,3.4933,0.05,21,1.41,1.47,20.02,0
2.21,7.88,1e0,1,1,5,39.4,22.7456,0.140327,2.44377,0.025,23,1.37,1.42,8.816,-1
2.21,7.88,1e0,1,1,5,39.4,22.7456,0.140327,2.44377,0.05,19,1.41,1.46,7.744,-1
2.21,7.88,1e0,1,1,5,39.4,22.7456,0.140327,2.44377,0.075,17,1.44,1.5,7.286,-1
2.21,7.88,1e0,1,1,5,39.4,22.7456,0.140327,2.44377,0.1,-1,-1,-1,-1,-1
1.37,38.57,1e2,0.0176406,1.76406,5,192.85,99.0522,0.0426526,2.2538,0.1,15,1.45,1.51,9.655,1
1.37,38.57,1e2,0.0176406,1.76406,5,192.85,99.0522,0.0426526,2.2538,0.075,16,1.42,1.48,14.79,1
1.37,38.57,1e2,0.0176406,1.76406,5,192.85,99.0522,0.0426526,2.2538,0.025,19,1.37,1.42,15.77,1
1.37,38.57,1e2,0.0176406,1.76406,5,192.85,99.0522,0.0426526,2.2538,0.05,19,1.36,1.41,11.74,1
1.00,1.17,1e-2,0.022567,2.2567,5,5.85,5.425,0.921659,1.07834,0.075,15,1.46,1.52,5.076,-1
1.00,1.17,1e-2,0.022567,2.2567,5,5.85,5.425,0.921659,1.07834,0.1,-1,-1,-1,-1,-1
1.00,1.17,1e-2,0.022567,2.2567,5,5.85,5.425,0.921659,1.07834,0.025,15,1.38,1.43,5.063,-1
1.00,1.17,1e-2,0.022567,2.2567,5,5.85,5.425,0.921659,1.07834,0.05,16,1.43,1.48,5.934,-1
1.61,2.59,1e2,0.0176406,1.76406,5,12.95,9.33801,0.426899,1.78013,0.075,-1,-1,-1,-1,-1
1.61,2.59,1e2,0.0176406,1.76406,5,12.95,9.33801,0.426899,1.78013,0.025,16,1.36,1.41,8.941,-1
1.61,2.59,1e2,0.0176406,1.76406,5,12.95,9.33801,0.426899,1.78013,0.1,-1,-1,-1,-1,-1
1.61,2.59,1e2,0.0176406,1.76406,5,12.95,9.33801,0.426899,1.78013,0.05,16,1.42,1.47,7.835,-1
2.21,17.43,1e-2,0.022567,2.2567,5,87.15,46.5353,0.0676129,2.60447,0.05,21,1.4,1.45,9.375,-1
2.21,17.43,1e-2,0.022567,2.2567,5,87.15,46.5353,0.0676129,2.60447,0.1,-1,-1,-1,-1,-1
2.21,17.43,1e-2,0.022567,2.2567,5,87.15,46.5353,0.0676129,2.60447,0.075,18,1.43,1.49,9.119,-1
2.21,17.43,1e-2,0.022567,2.2567,5,87.15,46.5353,0.0676129,2.60447,0.025,27,1.37,1.42,11.21,-1
3.04,5.74,1e2,0.0176406,1.76406,5,28.7,18.1302,0.146899,2.56333,0.025,20,1.39,1.44,8.337,-1
3.04,5.74,1e2,0.0176406,1.76406,5,28.7,18.1302,0.146899,2.56333,0.075,15,1.44,1.5,6.418,-1
3.04,5.74,1e2,0.0176406,1.76406,5,28.7,18.1302,0.146899,2.56333,0.05,18,1.41,1.46,7.632,-1
3.04,5.74,1e2,0.0176406,1.76406,5,28.7,18.1302,0.146899,2.56333,0.1,-1,-1,-1,-1,-1
17.43,100.00,1e4,0.000177764,1.77764,5,500,259.795,0.00214889,3.74551,0.025,22,1.42,1.47,11.75,0
17.43,100.00,1e4,0.000177764,1.77764,5,500,259.795,0.00214889,3.74551,0.05,20,1.41,1.47,10.96,1
17.43,100.00,1e4,0.000177764,1.77764,5,500,259.795,0.00214889,3.74551,0.075,16,1.43,1.48,8.46,1
17.43,100.00,1e4,0.000177764,1.77764,5,500,259.795,0.00214889,3.74551,0.1,16,1.44,1.5,8.704,1
14.87,28.07,1e4,0.000177764,1.77764,5,140.35,82.1695,0.00867038,3.61902,0.025,22,1.42,1.47,27.44,-1
14.87,28.07,1e4,0.000177764,1.77764,5,140.35,82.1695,0.00867038,3.61902,0.05,20,1.42,1.47,23.69,-1
14.87,28.07,1e4,0.000177764,1.77764,5,140.35,82.1695,0.00867038,3.61902,0.075,16,1.43,1.48,11.55,-1
14.87,28.07,1e4,0.000177764,1.77764,5,140.35,82.1695,0.00867038,3.61902,0.1,-1,-1,-1,-1,-1
1.89,14.87,1e0,1,1,5,74.35,40.0078,0.0872138,2.45108,0.075,-1,-1,-1,-1,-1
1.89,14.87,1e0,1,1,5,74.35,40.0078,0.0872138,2.45108,0.1,-1,-1,-1,-1,-1
1.89,14.87,1e0,1,1,5,74.35,40.0078,0.0872138,2.45108,0.025,24,1.37,1.41,11.99,-1
1.89,14.87,1e0,1,1,5,74.35,40.0078,0.0872138,2.45108,0.05,22,1.39,1.45,7.858,-1
1.89,7.88,1e2,0.0176406,1.76406,5,39.4,22.5726,0.155865,2.32133,0.075,-1,-1,-1,-1,-1
1.89,7.88,1e2,0.0176406,1.76406,5,39.4,22.5726,0.155865,2.32133,0.1,-1,-1,-1,-1,-1
1.89,7.88,1e2,0.0176406,1.76406,5,39.4,22.5726,0.155865,2.32133,0.05,18,1.4,1.45,8.211,-1
1.89,7.88,1e2,0.0176406,1.76406,5,39.4,22.5726,0.155865,2.32133,0.025,20,1.37,1.41,8.358,-1
7.88,17.43,1e2,0.0176406,1.76406,5,87.15,50.337,0.0244412,3.35695,0.075,17,1.43,1.49,10.18,-1
7.88,17.43,1e2,0.0176406,1.76406,5,87.15,50.337,0.0244412,3.35695,0.025,23,1.41,1.46,9.356,-1
