#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
5.74,38.57,1e-4,0.000228542,2.28542,5,192.85,100.899,0.014998,3.32044,0.05,23,1.41,1.46,9.847,-0.0177
20.43,72.79,1e0,1,1,5,363.95,194.512,0.00252953,3.76167,0.05,22,1.41,1.47,13.11, 0.8215
1.89,62.10,1e-2,0.022567,2.2567,5,310.5,158.056,0.0219348,2.57446,0.1,-1,-1,-1,-1, 1.0000
12.69,28.07,1e-2,0.022567,2.2567,5,140.35,80.0231,0.0100511,3.58027,0.05,29,1.41,1.47,18.98,-0.0140
1.61,5.74,1e-4,0.000228542,2.28542,5,28.7,17.1051,0.227384,2.10134,0.05,17,1.4,1.45,8.4,-0.0240
6.72,32.90,1e-2,0.022567,2.2567,5,164.5,87.3426,0.0152842,3.37916,0,155,1.03,1.07,106.6,-0.0031
1.61,4.18,1e-2,0.022567,2.2567,5,20.9,13.2318,0.295862,1.99109,0.05,19,1.41,1.46,7.953,-0.0214
45.20,100.00,1e-2,0.022567,2.2567,5,500,280.732,0.000857229,3.87467,0,200,1.03,1.07,149.9, 0.1027
2.21,14.87,1e4,0.000177764,1.77764,5,74.35,40.1464,0.0785196,2.58037,0.1,-1,-1,-1,-1, 1.0000
10.83,62.10,1e4,0.000177764,1.77764,5,310.5,162.08,0.00535853,3.60384,0.05,19,1.41,1.47,15.3, 0.8455
3.04,17.43,1e2,0.0176406,1.76406,5,87.15,46.9218,0.0537221,2.84659,0.1,-1,-1,-1,-1, 1.0000
32.90,62.10,1e-4,0.000228542,2.28542,5,310.5,179.802,0.00186995,3.82048,0.1,22,1.45,1.5,11.47, 1.0000
1.89,32.90,1e0,1,1,5,164.5,85.062,0.0408284,2.53875,0.001,85,1.1,1.14,43.91,-0.0055
1.89,14.87,1e2,0.0176406,1.76406,5,74.35,40.0078,0.0872138,2.45108,0.1,-1,-1,-1,-1, 1.0000
1.61,23.95,1e4,0.000177764,1.77764,5,119.75,62.5883,0.0614255,2.36854,0.075,-1,-1,-1,-1, 1.0000
1.17,3.04,1e-6,2.28571e-06,2.28571,5,15.2,10.1658,0.456267,1.62285,0,71,1.03,1.07,70.65,-0.0068
7.88,20.43,1e-6,2.28571e-06,2.28571,5,102.15,57.5278,0.0210196,3.38391,0.1,-1,-1,-1,-1, 1.0000
1.00,10.83,1e6,1.77778e-06,1.77778,5,54.15,29.575,0.169062,1.83094,0.01,44,1.11,1.16,36.67, 0.3819
2.21,32.90,1e0,1,1,5,164.5,85.1813,0.0367583,2.67266,0.05,22,1.39,1.45,8.705,-0.0186
4.18,9.24,1e4,0.000177764,1.77764,5,46.2,27.4974,0.0754102,2.91258,0.001,97,1.09,1.13,48.44,-0.0048
1.61,28.07,1e-6,2.28571e-06,2.28571,5,140.35,72.8868,0.0527199,2.38255,0.01,56,1.2,1.25,23.4,-0.0079
3.56,9.24,1e-6,2.28571e-06,2.28571,5,46.2,26.9937,0.0856634,2.81785,0.1,-1,-1,-1,-1, 1.0000
9.24,52.98,1e-4,0.000228542,2.28542,5,264.9,138.566,0.00723648,3.54251,0,178,1.03,1.07,190.6,-0.0027
2.59,28.07,1e6,1.77778e-06,1.77778,5,140.35,73.2639,0.0383284,2.78652,0.05,21,1.4,1.45,7.926,-0.0194
2.59,4.89,1e4,0.000177764,1.77764,5,24.45,15.6989,0.189169,2.39585,0.1,-1,-1,-1,-1, 1.0000
1.61,3.56,1e-2,0.022567,2.2567,5,17.8,11.7014,0.336089,1.92633,0.1,-1,-1,-1,-1, 1.0000
2.59,4.89,1e6,1.77778e-06,1.77778,5,24.45,15.6989,0.189169,2.39585,0.001,78,1.06,1.1,38.14,-0.0061
1.00,100.00,1e2,0.0176406,1.76406,5,500,252.5,0.019802,1.9802,0.01,58,1.11,1.15,49.62, 0.3031
2.21,20.43,1e-4,0.000228542,2.28542,5,102.15,54.026,0.0581477,2.62539,0.075,18,1.43,1.49,8.078,-0.0223
4.18,38.57,1e0,1,1,5,192.85,100.158,0.0195148,3.14623,0.075,18,1.43,1.48,7.3,-0.0224
4.18,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.9819,0.0360336,3.07718,0.001,124,1.1,1.14,64.31,-0.0038
1.37,100.00,1e-4,0.000228542,2.28542,5,500,252.627,0.0167105,2.28934,0.05,22,1.36,1.41,15.97, 0.7920
1.61,5.74,1e2,0.0176406,1.76406,5,28.7,17.1051,0.227384,2.10134,0.005,56,1.1,1.14,23.83,-0.0083
1.17,1.89,1e-4,0.000228542,2.28542,5,9.45,7.30343,0.637826,1.41043,0.001,56,1.04,1.07,47.93,-0.0086
9.24,52.98,1e0,1,1,5,264.9,138.566,0.00723648,3.54251,0.1,18,1.44,1.5,11.32, 0.9920
3.04,7.88,1e-6,2.28571e-06,2.28571,5,39.4,23.2905,0.111498,2.67095,0.001,87,1.08,1.12,40.69,-0.0054
7.88,72.79,1e2,0.0176406,1.76406,5,363.95,187.197,0.00610449,3.50145,0.001,104,1.21,1.26,114.5, 0.1702
2.21,28.07,1e-4,0.000228542,2.28542,5,140.35,73.1119,0.0428657,2.65916,0.075,-1,-1,-1,-1, 1.0000
2.59,23.95,1e-2,0.022567,2.2567,5,119.75,62.9749,0.0446576,2.77013,0.001,105,1.1,1.14,59.43,-0.0045
28.07,45.20,1e-6,2.28571e-06,2.28571,5,226,135.913,0.00297833,3.7788,0.05,24,1.42,1.47,13.86, 0.8856
1.00,28.07,1e0,1,1,5,140.35,72.675,0.0687994,1.9312,0,149,1.03,1.07,176.5, 0.1187
4.89,12.69,1e6,1.77778e-06,1.77778,5,63.45,36.4023,0.0496068,3.07831,0.025,23,1.4,1.45,8.646,-0.0177
4.18,100.00,1e-2,0.022567,2.2567,5,500,253.622,0.00764555,3.19584,0,158,1.03,1.07,97.49, 0.1299
3.04,45.20,1e4,0.000177764,1.77764,5,226,116.238,0.0214307,2.94475,0.025,23,1.39,1.44,10.76,-0.0178
1.89,6.72,1e4,0.000177764,1.77764,5,33.6,19.6887,0.179285,2.27707,0.05,18,1.4,1.46,6.638,-0.0226
1.37,12.69,1e-2,0.022567,2.2567,5,63.45,34.3554,0.123284,2.14334,0,123,1.03,1.07,167.5,-0.0039
1.17,10.83,1e-4,0.000228542,2.28542,5,54.15,29.6335,0.155817,1.97438,0,114,1.03,1.07,128.2,-0.0042
6.72,38.57,1e-6,2.28571e-06,2.28571,5,192.85,101.41,0.0130941,3.39387,0.025,24,1.4,1.46,9.915,-0.0169
28.07,38.57,1e2,0.0176406,1.76406,5,192.85,121.372,0.00347735,3.76479,0.005,67,1.33,1.39,38.01, 0.2498
1.37,1.61,1e-4,0.000228542,2.28542,5,8.05,6.8025,0.646653,1.42632,0.01,-1,-1,-1,-1, 1.0000
3.56,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.701,0.0101621,3.08663,0,158,1.03,1.07,104.3, 0.1213
5.74,14.87,1e-6,2.28571e-06,2.28571,5,74.35,42.3577,0.0373958,3.19188,0.01,52,1.31,1.36,24.83,-0.0081
12.69,72.79,1e2,0.0176406,1.76406,5,363.95,189.64,0.00395967,3.65757,0.075,17,1.43,1.48,18.17, 1.0000
4.18,6.72,1e4,0.000177764,1.77764,5,33.6,21.5731,0.100026,2.80969,0.025,21,1.39,1.45,9,-0.0194
1.61,3.56,1e0,1,1,5,17.8,11.7014,0.336089,1.92633,0.001,76,1.04,1.07,32.92,-0.0064
1.00,100.00,1e2,0.0176406,1.76406,5,500,252.5,0.019802,1.9802,0.005,58,1.1,1.15,41.34, 0.3031
2.21,45.20,1e-6,2.28571e-06,2.28571,5,226,115.924,0.026972,2.69429,0.1,-1,-1,-1,-1, 1.0000
6.72,17.43,1e-2,0.022567,2.2567,5,87.15,49.3379,0.0281137,3.29294,0.025,24,1.4,1.46,8.799,-0.0169
2.21,10.83,1e-4,0.000228542,2.28542,5,54.15,30.0764,0.105334,2.52111,0.05,19,1.4,1.45,8.422,-0.0215
28.07,100.00,1e4,0.000177764,1.77764,5,500,266.536,0.00136237,3.82416,0.001,102,1.3,1.35,78.51, 0.1669
2.21,5.74,1e4,0.000177764,1.77764,5,28.7,17.4621,0.184882,2.3453,0.075,-1,-1,-1,-1, 1.0000
2.59,12.69,1e6,1.77778e-06,1.77778,5,63.45,34.8979,0.0813883,2.675,0.05,20,1.4,1.46,8.299,-0.0203
3.56,20.43,1e4,0.000177764,1.77764,5,102.15,54.651,0.0409329,2.97709,0.075,16,1.43,1.48,8.589,-0.0252
1.37,7.88,1e0,1,1,5,39.4,22.3357,0.190063,2.05185,0.075,16,1.44,1.49,15.78,-0.0251
1.61,6.72,1e-6,2.28571e-06,2.28571,5,33.6,19.5458,0.198519,2.14782,0.025,18,1.37,1.42,8.906,-0.0230
2.59,28.07,1e-6,2.28571e-06,2.28571,5,140.35,73.2639,0.0383284,2.78652,0.005,71,1.2,1.25,33.23,-0.0063
12.69,38.57,1e2,0.0176406,1.76406,5,192.85,105.293,0.00738398,3.61411,0.075,17,1.43,1.48,17.19, 0.9488
5.74,32.90,1e6,1.77778e-06,1.77778,5,164.5,86.7975,0.0175065,3.30604,0,142,1.03,1.07,80.53,-0.0034
10.83,32.90,1e4,0.000177764,1.77764,5,164.5,90.084,0.00997414,3.55386,0.075,16,1.43,1.48,16.01,-0.0252
12.69,38.57,1e-2,0.022567,2.2567,5,192.85,105.293,0.00738398,3.61411,0.001,110,1.24,1.28,156.7,-0.0040
7.88,52.98,1e-4,0.000228542,2.28542,5,264.9,137.845,0.00834477,3.48379,0,163,1.03,1.07,162.8, 0.1556
6.72,10.83,1e4,0.000177764,1.77764,5,54.15,33.767,0.0437984,3.18754,0.05,21,1.41,1.47,7.046,-0.0193
1.17,14.87,1e-4,0.000228542,2.28542,5,74.35,39.7334,0.116151,2.02079,0.005,59,1.1,1.15,49.93,-0.0079
10.83,38.57,1e-4,0.000228542,2.28542,5,192.85,103.942,0.00854494,3.56933,0.05,26,1.41,1.47,17.58, 0.8954
1.37,12.69,1e4,0.000177764,1.77764,5,63.45,34.3554,0.123284,2.14334,0.01,57,1.15,1.19,56.26,-0.0080
5.74,32.90,1e4,0.000177764,1.77764,5,164.5,86.7975,0.0175065,3.30604,0.1,-1,-1,-1,-1, 1.0000
2.59,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.1887,0.0519928,2.75113,0.001,100,1.1,1.14,58.33,-0.0047
1.89,52.98,1e0,1,1,5,264.9,135.256,0.0256407,2.56746,0.01,61,1.24,1.29,32,-0.0072
20.43,62.10,1e-2,0.022567,2.2567,5,310.5,168.426,0.00295807,3.75291,0.05,26,1.41,1.47,10.56, 0.6618
1.61,12.69,1e6,1.77778e-06,1.77778,5,63.45,34.4481,0.111948,2.2872,0.001,69,1.09,1.13,36.88,-0.0068
10.83,23.95,1e4,0.000177764,1.77764,5,119.75,68.5298,0.013552,3.51511,0.005,63,1.3,1.35,68.74,-0.0068
23.95,28.07,1e2,0.0176406,1.76406,5,140.35,93.736,0.00551499,3.7076,0.025,25,1.42,1.47,9.339, 0.6478
1.00,5.74,1e-2,0.022567,2.2567,5,28.7,16.85,0.296736,1.70326,0,90,1.03,1.07,49.21, 0.2096
1.61,72.79,1e-4,0.000228542,2.28542,5,363.95,184.685,0.0207693,2.43399,0,152,1.03,1.07,105.7, 0.1419
38.57,62.10,1e4,0.000177764,1.77764,5,310.5,186.145,0.00160201,3.83712,0.075,17,1.43,1.48,11.06, 1.0000
14.87,38.57,1e6,1.77778e-06,1.77778,5,192.85,107.039,0.00636967,3.65324,0.075,17,1.43,1.48,12.76,-0.0237
3.56,12.69,1e-4,0.000228542,2.28542,5,63.45,35.4556,0.0640755,2.8947,0.005,66,1.23,1.28,35.38,-0.0066
5.74,52.98,1e-2,0.022567,2.2567,5,264.9,136.81,0.0109943,3.34342,0.001,108,1.18,1.22,51.99, 0.1773
3.56,85.32,1e4,0.000177764,1.77764,5,426.6,216.701,0.0101621,3.08663,0.005,62,1.24,1.28,29.36, 0.2632
12.69,38.57,1e-4,0.000228542,2.28542,5,192.85,105.293,0.00738398,3.61411,0.075,23,1.43,1.48,28.97, 1.0000
12.69,45.20,1e6,1.77778e-06,1.77778,5,226,121.489,0.00632433,3.62756,0.001,108,1.24,1.29,115.5, 0.1604
10.83,23.95,1e0,1,1,5,119.75,68.5298,0.013552,3.51511,0.1,18,1.44,1.5,21.43, 0.9920
4.89,20.43,1e-4,0.000228542,2.28542,5,102.15,55.3944,0.03169,3.16592,0.025,25,1.4,1.45,10.62,-0.0163
1.17,14.87,1e-2,0.022567,2.2567,5,74.35,39.7334,0.116151,2.02079,0.01,63,1.11,1.16,49.9,-0.0073
23.95,100.00,1e-6,2.28571e-06,2.28571,5,500,263.738,0.00158733,3.80166,0.075,24,1.43,1.48,12.19, 0.8821
23.95,85.32,1e-6,2.28571e-06,2.28571,5,426.6,227.68,0.00185728,3.7952,0.005,64,1.34,1.39,36.18, 0.3432
5.74,9.24,1e-2,0.022567,2.2567,5,46.2,29.0518,0.0579562,3.07386,0.001,97,1.14,1.18,44.1,-0.0047
5.74,10.83,1e-2,0.022567,2.2567,5,54.15,32.7203,0.0501667,3.11857,0.025,22,1.4,1.45,8.244,-0.0186
2.21,62.10,1e-2,0.022567,2.2567,5,310.5,158.168,0.0197481,2.71025,0.075,16,1.43,1.48,7.263, 1.0000
1.89,23.95,1e-2,0.022567,2.2567,5,119.75,62.6928,0.0554743,2.51107,0.05,21,1.39,1.44,7.901,-0.0195
23.95,52.98,1e0,1,1,5,264.9,149.529,0.00297,3.76855,0.075,18,1.43,1.48,11.08, 1.0000
1.61,20.43,1e6,1.77778e-06,1.77778,5,102.15,53.79,0.071515,2.35229,0.05,20,1.38,1.43,7.546,-0.0206
1.61,7.88,1e6,1.77778e-06,1.77778,5,39.4,22.4383,0.172586,2.18957,0.1,-1,-1,-1,-1, 1.0000
3.04,7.88,1e0,1,1,5,39.4,23.2905,0.111498,2.67095,0.1,-1,-1,-1,-1, 1.0000
20.43,85.32,1e0,1,1,5,426.6,225.295,0.00216235,3.76917,0.005,56,1.33,1.38,36.64, 0.3349
12.69,32.90,1e6,1.77778e-06,1.77778,5,164.5,91.567,0.008619,3.59844,0.005,57,1.32,1.37,49.92, 0.2961
3.56,7.88,1e4,0.000177764,1.77764,5,39.4,23.7028,0.098783,2.77114,0.005,63,1.22,1.27,28.01,-0.0070
14.87,38.57,1e0,1,1,5,192.85,107.039,0.00636967,3.65324,0.1,18,1.44,1.5,14.04, 0.9920
17.43,45.20,1e-6,2.28571e-06,2.28571,5,226,125.141,0.00469778,3.70108,0.01,56,1.34,1.39,58.68, 0.3736
2.59,12.69,1e-4,0.000228542,2.28542,5,63.45,34.8979,0.0813883,2.675,0.005,69,1.2,1.24,34.78,-0.0065
52.98,62.10,1e-6,2.28571e-06,2.28571,5,310.5,205.558,0.00117435,3.86368,0.075,22,1.43,1.48,11.59, 0.9622
1.89,38.57,1e6,1.77778e-06,1.77778,5,192.85,99.2347,0.0349781,2.54981,0.01,53,1.24,1.29,24.42,-0.0082
4.18,20.43,1e2,0.0176406,1.76406,5,102.15,54.9819,0.0360336,3.07718,0.075,16,1.43,1.49,5.91,-0.0251
1.17,7.88,1e4,0.000177764,1.77764,5,39.4,22.2593,0.207581,1.91381,0.001,72,1.08,1.11,52.72,-0.0066
52.98,100.00,1e-6,2.28571e-06,2.28571,5,500,288.539,0.000733678,3.88703,0.075,22,1.43,1.48,11.66, 0.9622
3.04,4.89,1e-2,0.022567,2.2567,5,24.45,16.1385,0.168098,2.49888,0.05,20,1.41,1.46,7.56,-0.0203
9.24,32.90,1e-2,0.022567,2.2567,5,164.5,88.9362,0.0115229,3.5029,0.1,-1,-1,-1,-1, 1.0000
72.79,100.00,1e4,0.000177764,1.77764,5,500,312.261,0.000536712,3.90672,0.005,52,1.35,1.4,51.01, 0.3405
1.17,28.07,1e-4,0.000228542,2.28542,5,140.35,72.7334,0.0634096,2.08249,0,145,1.03,1.07,199.1, 0.1463
6.72,14.87,1e-4,0.000228542,2.28542,5,74.35,43.1932,0.0326487,3.26247,0.005,74,1.27,1.32,38.28,-0.0058
17.43,45.20,1e-4,0.000228542,2.28542,5,226,125.141,0.00469778,3.70108,0.01,56,1.34,1.39,47.78, 0.4296
45.20,72.79,1e-4,0.000228542,2.28542,5,363.95,217.906,0.00117333,3.86039,0.025,24,1.42,1.48,13.86, 0.8750
38.57,85.32,1e-4,0.000228542,2.28542,5,426.6,239.774,0.00117107,3.85375,0.1,20,1.44,1.5,7.434, 1.0000
52.98,72.79,1e4,0.000177764,1.77764,5,363.95,227.706,0.00100422,3.87269,0.1,17,1.44,1.5,8.412, 0.9920
3.04,4.18,1e2,0.0176406,1.76406,5,20.9,14.5296,0.191139,2.42884,0.05,17,1.41,1.47,6.785,-0.0238
3.56,5.74,1e-2,0.022567,2.2567,5,28.7,18.6517,0.130147,2.65948,0.025,22,1.39,1.44,12.86,-0.0186
28.07,32.90,1e-4,0.000228542,2.28542,5,164.5,109.607,0.00405896,3.74847,0.001,111,1.28,1.33,58.85, 0.2223
2.21,17.43,1e-4,0.000228542,2.28542,5,87.15,46.5353,0.0676129,2.60447,0.075,18,1.43,1.49,7.293,-0.0223
1.61,2.59,1e-2,0.022567,2.2567,5,12.95,9.33801,0.426899,1.78013,0.075,-1,-1,-1,-1, 1.0000
2.59,3.04,1e6,1.77778e-06,1.77778,5,15.2,11.4835,0.275794,2.17149,0.1,-1,-1,-1,-1, 1.0000
10.83,32.90,1e6,1.77778e-06,1.77778,5,164.5,90.084,0.00997414,3.55386,0.01,52,1.33,1.38,57.43, 0.3206
4.18,52.98,1e-4,0.000228542,2.28542,5,264.9,136.133,0.0143053,3.168,0.05,23,1.4,1.46,8.355,-0.0177
6.72,23.95,1e4,0.000177764,1.77764,5,119.75,65.2449,0.0207669,3.34231,0.01,60,1.32,1.37,25.36, 0.2802
45.20,62.10,1e6,1.77778e-06,1.77778,5,310.5,194.49,0.00137211,3.8514,0.075,17,1.43,1.48,7.795, 0.9488
7.88,62.10,1e-6,2.28571e-06,2.28571,5,310.5,160.551,0.00713868,3.4933,0.1,17,1.44,1.5,13.39, 1.0000
3.56,4.89,1e-4,0.000228542,2.28542,5,24.45,16.7367,0.148929,2.59262,0.005,55,1.2,1.25,27.67,-0.0081
5.74,9.24,1e-4,0.000228542,2.28542,5,46.2,29.0518,0.0579562,3.07386,0.075,21,1.44,1.49,7.651,-0.0191
4.18,7.88,1e-6,2.28571e-06,2.28571,5,39.4,24.266,0.0869595,2.86431,0.1,-1,-1,-1,-1, 1.0000
6.72,28.07,1e2,0.0176406,1.76406,5,140.35,75.3945,0.0178237,3.36209,0.05,22,1.41,1.47,8.489,-0.0184
1.37,100.00,1e6,1.77778e-06,1.77778,5,500,252.627,0.0167105,2.28934,0.075,16,1.42,1.47,8.95, 0.9489
1.37,4.89,1e0,1,1,5,24.45,14.8712,0.286547,1.91967,0.075,16,1.45,1.51,11.07,-0.0249
3.56,7.88,1e0,1,1,5,39.4,23.7028,0.098783,2.77114,0,100,1.03,1.07,53.11,-0.0048
2.59,85.32,1e4,0.000177764,1.77764,5,426.6,216.348,0.0129079,2.85236,0,142,1.03,1.07,84.83, 0.1266
1.00,17.43,1e0,1,1,5,87.15,46.075,0.108519,1.89148,0.005,51,1.1,1.15,37.75, 0.3338
12.69,14.87,1e4,0.000177764,1.77764,5,74.35,50.3625,0.0184111,3.47418,0.01,50,1.33,1.38,38.33,-0.0084
3.04,20.43,1e-4,0.000228542,2.28542,5,102.15,54.3948,0.0462015,2.86945,0.005,70,1.22,1.27,39.19,-0.0063
23.95,45.20,1e-6,2.28571e-06,2.28571,5,226,131.32,0.00347014,3.75657,0.05,25,1.42,1.47,12.42, 0.8434
1.37,6.72,1e4,0.000177764,1.77764,5,33.6,19.4385,0.218622,2.01272,0.025,16,1.37,1.42,15.74,-0.0258
1.89,4.18,1e-4,0.000228542,2.28542,5,20.9,13.4155,0.267197,2.11091,0.1,-1,-1,-1,-1, 1.0000
12.69,32.90,1e0,1,1,5,164.5,91.567,0.008619,3.59844,0,200,1.03,1.07,330.8, 0.1078
17.43,32.90,1e6,1.77778e-06,1.77778,5,164.5,96.0276,0.00640228,3.67137,0.1,16,1.44,1.5,15.93, 0.9920
1.17,5.74,1e2,0.0176406,1.76406,5,28.7,16.9104,0.273489,1.8367,0.01,48,1.11,1.16,33.38,-0.0096
7.88,62.10,1e-6,2.28571e-06,2.28571,5,310.5,160.551,0.00713868,3.4933,0.001,108,1.21,1.26,128.9, 0.1741
38.57,100.00,1e2,0.0176406,1.76406,5,500,274.749,0.00100086,3.86031,0.005,60,1.34,1.39,30.17, 0.2789
5.74,14.87,1e2,0.0176406,1.76406,5,74.35,42.3577,0.0373958,3.19188,0.001,106,1.16,1.2,58.06,-0.0043
2.21,4.89,1e-2,0.022567,2.2567,5,24.45,15.384,0.211563,2.28634,0,89,1.03,1.07,37.36,-0.0054
85.32,100.00,1e0,1,1,5,500,330.11,0.000458804,3.91452,0,200,1.03,1.07,265.4, 0.1078
6.72,85.32,1e2,0.0176406,1.76406,5,426.6,217.952,0.00600249,3.44153,0.005,69,1.28,1.33,36.67, 0.2468
2.59,52.98,1e4,0.000177764,1.77764,5,264.9,135.51,0.0206411,2.83233,0.01,54,1.26,1.31,23.88,-0.0080
7.88,38.57,1e-2,0.022567,2.2567,5,192.85,102.061,0.0113836,3.45985,0.075,23,1.43,1.48,9.565,-0.0175
10.83,72.79,1e6,1.77778e-06,1.77778,5,363.95,188.641,0.00458224,3.61225,0.05,20,1.41,1.47,14.04, 0.8032
23.95,38.57,1e-4,0.000228542,2.28542,5,192.85,116.206,0.00405157,3.74264,0.01,58,1.35,1.4,39.35, 0.4131
1.89,12.69,1e-4,0.000228542,2.28542,5,63.45,34.5651,0.101102,2.42483,0,124,1.03,1.07,77.94,-0.0039
10.83,14.87,1e4,0.000177764,1.77764,5,74.35,47.7456,0.0213058,3.43113,0,159,1.03,1.07,249.2,-0.0030
6.72,62.10,1e-4,0.000228542,2.28542,5,310.5,160.004,0.00821133,3.42669,0.05,25,1.41,1.46,13.22,-0.0163
3.56,32.90,1e0,1,1,5,164.5,85.7354,0.0258759,3.03069,0.1,-1,-1,-1,-1, 1.0000
6.72,14.87,1e-4,0.000228542,2.28542,5,74.35,43.1932,0.0326487,3.26247,0.01,60,1.31,1.36,26.33,-0.0071
2.59,3.56,1e2,0.0176406,1.76406,5,17.8,12.6086,0.244343,2.25294,0.01,43,1.25,1.29,23.69,-0.0102
20.43,62.10,1e0,1,1,5,310.5,168.426,0.00295807,3.75291,0.075,18,1.43,1.48,9.162, 1.0000
3.56,12.69,1e4,0.000177764,1.77764,5,63.45,35.4556,0.0640755,2.8947,0.075,-1,-1,-1,-1, 1.0000
5.74,72.79,1e6,1.77778e-06,1.77778,5,363.95,186.253,0.00804271,3.36036,0.025,23,1.4,1.46,8.332, 0.7013
6.72,72.79,1e-2,0.022567,2.2567,5,363.95,186.675,0.00702175,3.43468,0.001,106,1.2,1.24,60.65, 0.1790
2.59,72.79,1e2,0.0176406,1.76406,5,363.95,185.027,0.0150997,2.84669,0,145,1.03,1.07,86.25, 0.1249
2.59,85.32,1e0,1,1,5,426.6,216.348,0.0129079,2.85236,0.025,29,1.38,1.43,12.06, 0.5983
9.24,14.87,1e4,0.000177764,1.77764,5,74.35,45.7835,0.0246141,3.38194,0.05,19,1.41,1.47,11.11,-0.0213
3.04,14.87,1e6,1.77778e-06,1.77778,5,74.35,40.5541,0.0623881,2.82024,0.1,-1,-1,-1,-1, 1.0000
4.18,38.57,1e2,0.0176406,1.76406,5,192.85,100.158,0.0195148,3.14623,0.075,22,1.43,1.48,8.877, 0.6873
1.37,9.24,1e0,1,1,5,46.2,25.7336,0.164821,2.08643,0.1,-1,-1,-1,-1, 1.0000
32.90,52.98,1e-4,0.000228542,2.28542,5,264.9,159.033,0.00218589,3.81009,0.025,25,1.42,1.48,11.83, 0.8871
1.17,4.18,1e-4,0.000228542,2.28542,5,20.9,13.0123,0.355853,1.74033,0.025,16,1.38,1.43,9.94,-0.0257
3.04,23.95,1e-4,0.000228542,2.28542,5,119.75,63.1722,0.0396833,2.88926,0.005,71,1.22,1.27,52,-0.0062
1.00,38.57,1e4,0.000177764,1.77764,5,192.85,98.925,0.0505433,1.94946,0,132,1.03,1.07,178.4, 0.1339
10.83,38.57,1e-6,2.28571e-06,2.28571,5,192.85,103.942,0.00854494,3.56933,0,192,1.03,1.07,197.7,-0.0025
1.00,20.43,1e2,0.0176406,1.76406,5,102.15,53.575,0.0933271,1.90667,0,126,1.03,1.07,108.7,-0.0038
2.59,9.24,1e4,0.000177764,1.77764,5,46.2,26.3357,0.108809,2.60398,0.05,18,1.41,1.46,6.88,-0.0226
1.00,38.57,1e4,0.000177764,1.77764,5,192.85,98.925,0.0505433,1.94946,0.005,51,1.11,1.15,44.9, 0.3338
14.87,20.43,1e4,0.000177764,1.77764,5,102.15,65.0118,0.0117615,3.57306,0.1,16,1.44,1.5,17.45, 0.9960
1.61,17.43,1e-2,0.022567,2.2567,5,87.15,46.2921,0.0831561,2.33355,0,135,1.03,1.07,88.07,-0.0036
2.59,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.348,0.0129079,2.85236,0.025,23,1.38,1.43,9.423, 0.6656
2.59,12.69,1e-6,2.28571e-06,2.28571,5,63.45,34.8979,0.0813883,2.675,0.05,20,1.4,1.46,10.92,-0.0203
1.89,28.07,1e-4,0.000228542,2.28542,5,140.35,72.9893,0.0476121,2.52593,0,147,1.03,1.07,90.97,-0.0033
2.59,20.43,1e6,1.77778e-06,1.77778,5,102.15,54.1887,0.0519928,2.75113,0.01,51,1.26,1.31,21.81,-0.0085
3.04,72.79,1e0,1,1,5,363.95,185.191,0.0134178,2.96911,0,162,1.03,1.07,113.8, 0.1331
1.37,9.24,1e0,1,1,5,46.2,25.7336,0.164821,2.08643,0.005,61,1.1,1.14,75.55,-0.0077
1.17,32.90,1e2,0.0176406,1.76406,5,164.5,84.8084,0.0543752,2.09306,0.025,16,1.39,1.44,12.22, 0.9644
1.00,1.61,1e0,1,1,5,8.05,6.525,0.766284,1.23372,0.05,15,1.41,1.46,5.091, 0.9220
3.04,17.43,1e-6,2.28571e-06,2.28571,5,87.15,46.9218,0.0537221,2.84659,0.075,16,1.43,1.48,6.494,-0.0252
72.79,85.32,1e0,1,1,5,426.6,281.862,0.000627988,3.90008,0.075,18,1.43,1.48,12.29, 1.0000
14.87,32.90,1e0,1,1,5,164.5,93.4968,0.00743504,3.63739,0.001,110,1.25,1.3,120.6, 0.1764
6.72,72.79,1e6,1.77778e-06,1.77778,5,363.95,186.675,0.00702175,3.43468,0.075,16,1.43,1.48,8.463, 1.0000
2.59,6.72,1e0,1,1,5,33.6,20.1295,0.144327,2.51199,0.1,-1,-1,-1,-1, 1.0000
23.95,32.90,1e-6,2.28571e-06,2.28571,5,164.5,103.763,0.00472922,3.72641,0,200,1.03,1.07,139.7, 0.1268
6.72,100.00,1e0,1,1,5,500,254.615,0.00513005,3.44739,0,164,1.03,1.07,99.56, 0.1315
2.21,5.74,1e-2,0.022567,2.2567,5,28.7,17.4621,0.184882,2.3453,0.001,75,1.07,1.11,34.56,-0.0063
4.18,10.83,1e-4,0.000228542,2.28542,5,54.15,31.3344,0.0652748,2.95495,0.05,22,1.41,1.46,9.077,-0.0185
3.04,85.32,1e6,1.77778e-06,1.77778,5,426.6,216.51,0.0114701,2.97503,0.025,23,1.39,1.44,8.479,-0.0178
