%labels Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst,Pred,Pr -1,Pr 0,Pr 1
1,1,1,20.43,11.5056,0.0210196,3.38391,0,101,1.03,1.07,79.06,0,0,0,0.95025,0.0497501
1,1,1,20.43,11.5056,0.0210196,3.38391,0.001,92,1.05,1.09,67.03,0,0,0,0.976772,0.0232279
1,1,1,9.24,5.16644,0.149665,2.22647,0.025,21,1.11,1.15,9.864,1,1,0.0270075,0.0265926,0.9464
1,1,1,9.24,5.16644,0.149665,2.22647,0.075,-1,-1,-1,-1,-1,-1,0.976748,0,0.0232517
1,1,1,9.24,5.16644,0.149665,2.22647,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,9.24,5.16644,0.149665,2.22647,0.01,25,1.09,1.13,13.97,1,1,0,0.226063,0.773937
1,1,1,9.24,5.16644,0.149665,2.22647,0.1,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,9.24,5.16644,0.149665,2.22647,0.005,36,1.07,1.11,22.01,0,0,0,0.755267,0.244733
1,1,1,9.24,5.16644,0.149665,2.22647,0,55,1.03,1.07,35.73,0,0,0,0.924998,0.0750021
1,1,1,9.24,5.16644,0.149665,2.22647,0.001,54,1.04,1.07,34.72,0,0,0,1,0
1,1,1,85.32,43.16,0.0231696,1.97683,0.075,-1,-1,-1,-1,-1,-1,0.849518,0,0.150482
1,1,1,85.32,43.16,0.0231696,1.97683,0,149,1.03,1.07,224.4,0,0,0,0.950887,0.049113
1,1,1,85.32,43.16,0.0231696,1.97683,0.01,15,1.11,1.15,8.147,1,1,0,0.0911599,0.90884
1,1,1,85.32,43.16,0.0231696,1.97683,0.001,41,1.1,1.14,31.69,0,0,0,0.778642,0.221358
1,1,1,85.32,43.16,0.0231696,1.97683,0.025,15,1.11,1.15,10.11,1,1,0,0.0994655,0.900534
1,1,1,85.32,43.16,0.0231696,1.97683,0.05,-1,-1,-1,-1,-1,-1,0.860127,0,0.139873
1,1,1,85.32,43.16,0.0231696,1.97683,0.1,-1,-1,-1,-1,-1,-1,0.911138,0,0.0888616
1,1,1,85.32,43.16,0.0231696,1.97683,0.005,22,1.1,1.14,17.4,0,0,0,0.606136,0.393864
1,1,1,45.2,23.1615,0.0299585,2.5593,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.1615,0.0299585,2.5593,0.01,22,1.1,1.14,21.28,1,1,0,0.298026,0.701974
1,1,1,45.2,23.1615,0.0299585,2.5593,0.005,30,1.1,1.14,18.65,0,0,0,0.962342,0.0376584
1,1,1,45.2,23.1615,0.0299585,2.5593,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.1615,0.0299585,2.5593,0.025,21,1.11,1.16,12.6,1,1,0,0.0441855,0.955814
1,1,1,45.2,23.1615,0.0299585,2.5593,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.1615,0.0299585,2.5593,0.001,59,1.09,1.13,42.14,0,0,0,0.976223,0.0237768
1,1,1,45.2,23.1615,0.0299585,2.5593,0,129,1.03,1.07,149.4,0,0,0,1,0
1,1,1,20.43,13.0024,0.0117615,3.57306,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,20.43,13.0024,0.0117615,3.57306,0.025,31,1.27,1.32,20.09,1,1,0,0.0864871,0.913513
1,1,1,20.43,13.0024,0.0117615,3.57306,0.05,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,20.43,13.0024,0.0117615,3.57306,0.001,92,1.06,1.09,85.15,0,0,0,0.95025,0.0497501
1,1,1,20.43,13.0024,0.0117615,3.57306,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,20.43,13.0024,0.0117615,3.57306,0,102,1.03,1.07,79.04,0,0,0,0.901283,0.0987171
1,1,1,20.43,13.0024,0.0117615,3.57306,0.005,57,1.16,1.2,45.53,0,0,0,0.959367,0.0406334
1,1,1,20.43,13.0024,0.0117615,3.57306,0.01,45,1.2,1.25,27.11,0,0,0,0.927124,0.0728763
1,1,1,62.1,35.9604,0.00186995,3.82048,0.01,45,1.28,1.33,30.43,0,0,0,0.903443,0.0965567
1,1,1,62.1,35.9604,0.00186995,3.82048,0.075,-1,-1,-1,-1,-1,-1,0.93165,0,0.0683497
1,1,1,62.1,35.9604,0.00186995,3.82048,0.001,128,1.16,1.2,133.4,0,0,0,1,0
1,1,1,62.1,35.9604,0.00186995,3.82048,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,62.1,35.9604,0.00186995,3.82048,0.1,-1,-1,-1,-1,-1,-1,0.93165,0,0.0683497
1,1,1,62.1,35.9604,0.00186995,3.82048,0.025,30,1.32,1.37,18.67,1,1,0,0.0903923,0.909608
1,1,1,62.1,35.9604,0.00186995,3.82048,0,159,1.03,1.07,156.3,0,0,0,1,0
1,1,1,62.1,35.9604,0.00186995,3.82048,0.005,65,1.25,1.29,41.14,0,0,0,0.946752,0.0532481
1,1,1,52.98,28.7912,0.0040207,3.71288,0,153,1.03,1.07,136.1,0,0,0,1,0
1,1,1,52.98,28.7912,0.0040207,3.71288,0.075,-1,-1,-1,-1,-1,-1,0.949873,0,0.0501274
1,1,1,52.98,28.7912,0.0040207,3.71288,0.025,32,1.29,1.34,17.66,1,1,0,0.0371491,0.962851
1,1,1,52.98,28.7912,0.0040207,3.71288,0.001,114,1.09,1.13,108.1,0,0,0,1,0
1,1,1,52.98,28.7912,0.0040207,3.71288,0.005,70,1.2,1.24,50.45,0,0,0,0.939719,0.0602813
1,1,1,52.98,28.7912,0.0040207,3.71288,0.05,-1,-1,-1,-1,-1,-1,0.950339,0,0.049661
1,1,1,52.98,28.7912,0.0040207,3.71288,0.1,-1,-1,-1,-1,-1,-1,0.93165,0,0.0683497
1,1,1,52.98,28.7912,0.0040207,3.71288,0.01,53,1.23,1.28,35.59,0,0,0,0.930712,0.069288
1,1,1,9.24,5.63078,0.06632,2.99658,0.001,56,1.04,1.07,34.93,0,0,0,0.950415,0.0495851
1,1,1,9.24,5.63078,0.06632,2.99658,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,9.24,5.63078,0.06632,2.99658,0.025,29,1.19,1.23,17.25,1,1,0,0.103214,0.896786
1,1,1,9.24,5.63078,0.06632,2.99658,0,58,1.03,1.07,41.5,0,0,0,0.916141,0.0838592
1,1,1,9.24,5.63078,0.06632,2.99658,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,9.24,5.63078,0.06632,2.99658,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,9.24,5.63078,0.06632,2.99658,0.005,45,1.06,1.1,28.73,0,0,0,0.818688,0.181312
1,1,1,9.24,5.63078,0.06632,2.99658,0.01,32,1.09,1.13,18.32,1,1,0,0.316376,0.683624
1,1,1,9.24,5.13176,0.180012,1.94607,0.075,-1,-1,-1,-1,-1,-1,0.952665,0,0.047335
1,1,1,9.24,5.13176,0.180012,1.94607,0.025,37,1.11,1.15,31.24,1,1,0,0.049113,0.950887
1,1,1,9.24,5.13176,0.180012,1.94607,0.001,49,1.04,1.07,42.87,0,0,0,0.711898,0.288102
1,1,1,9.24,5.13176,0.180012,1.94607,0.05,-1,-1,-1,-1,-1,-1,0.952665,0,0.047335
1,1,1,9.24,5.13176,0.180012,1.94607,0.005,40,1.07,1.12,34.26,1,0,0,0.570471,0.429529
1,1,1,9.24,5.13176,0.180012,1.94607,0.1,-1,-1,-1,-1,-1,-1,0.961998,0,0.0380019
1,1,1,9.24,5.13176,0.180012,1.94607,0,54,1.03,1.07,36.5,0,0,0,0.885092,0.114908
1,1,1,9.24,5.13176,0.180012,1.94607,0.01,39,1.09,1.13,27.17,1,1,0,0.282913,0.717087
1,1,1,17.43,9.86757,0.0281137,3.29294,0.025,31,1.22,1.26,15.97,1,1,0,0.0338159,0.966184
1,1,1,17.43,9.86757,0.0281137,3.29294,0.075,-1,-1,-1,-1,-1,-1,0.955696,0,0.0443036
1,1,1,17.43,9.86757,0.0281137,3.29294,0,92,1.03,1.07,70.37,0,0,0,0.928824,0.0711755
1,1,1,17.43,9.86757,0.0281137,3.29294,0.005,45,1.09,1.13,24.54,0,0,0,0.785804,0.214196
1,1,1,17.43,9.86757,0.0281137,3.29294,0.05,-1,-1,-1,-1,-1,-1,0.955696,0,0.0443036
1,1,1,17.43,9.86757,0.0281137,3.29294,0.1,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,17.43,9.86757,0.0281137,3.29294,0.01,43,1.13,1.17,23.48,0,0,0,0.930729,0.0692715
1,1,1,17.43,9.86757,0.0281137,3.29294,0.001,87,1.04,1.08,69.14,0,0,0,1,0
1,1,1,17.43,9.28035,0.0750995,2.47398,0.05,-1,-1,-1,-1,-1,-1,0.977521,0,0.0224791
1,1,1,17.43,9.28035,0.0750995,2.47398,0.01,26,1.1,1.14,12.69,0,1,0,0.19275,0.80725
1,1,1,17.43,9.28035,0.0750995,2.47398,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,17.43,9.28035,0.0750995,2.47398,0.001,69,1.06,1.09,51.76,0,0,0,0.920164,0.0798357
1,1,1,17.43,9.28035,0.0750995,2.47398,0.005,36,1.09,1.13,23.03,0,0,0,0.955519,0.0444813
1,1,1,17.43,9.28035,0.0750995,2.47398,0.1,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,17.43,9.28035,0.0750995,2.47398,0,88,1.03,1.07,62.86,0,0,0,0.930031,0.0699689
1,1,1,17.43,9.28035,0.0750995,2.47398,0.025,19,1.12,1.16,9.776,1,1,0,0.04361,0.95639
1,1,1,14.87,9.54912,0.0213058,3.43113,0.01,41,1.17,1.22,25.47,0,0,0,0.964428,0.0355718
1,1,1,14.87,9.54912,0.0213058,3.43113,0.075,-1,-1,-1,-1,-1,-1,0.955696,0,0.0443036
1,1,1,14.87,9.54912,0.0213058,3.43113,0.001,81,1.04,1.08,57.52,0,0,0,0.95025,0.0497501
1,1,1,14.87,9.54912,0.0213058,3.43113,0.025,29,1.25,1.29,15.64,1,1,0,0.12117,0.87883
1,1,1,14.87,9.54912,0.0213058,3.43113,0.05,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,14.87,9.54912,0.0213058,3.43113,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,14.87,9.54912,0.0213058,3.43113,0,85,1.03,1.07,60.32,0,0,0,0.951702,0.0482976
1,1,1,14.87,9.54912,0.0213058,3.43113,0.005,60,1.12,1.16,40.04,0,0,0,0.957573,0.0424268
1,1,1,52.98,30.7277,0.00254907,3.79085,0.005,67,1.23,1.27,47.55,0,0,0,0.946752,0.0532481
1,1,1,52.98,30.7277,0.00254907,3.79085,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,52.98,30.7277,0.00254907,3.79085,0,154,1.03,1.07,156.1,0,0,0,0.9663,0.0336996
1,1,1,52.98,30.7277,0.00254907,3.79085,0.01,56,1.27,1.31,33.09,0,0,0,0.966184,0.0338159
1,1,1,52.98,30.7277,0.00254907,3.79085,0.001,118,1.14,1.18,101.4,0,0,0,1,0
1,1,1,52.98,30.7277,0.00254907,3.79085,0.05,-1,-1,-1,-1,-1,-1,0.949873,0,0.0501274
1,1,1,52.98,30.7277,0.00254907,3.79085,0.1,-1,-1,-1,-1,-1,-1,0.93165,0,0.0683497
1,1,1,52.98,30.7277,0.00254907,3.79085,0.025,35,1.31,1.36,22.25,1,1,0,0.113403,0.886597
1,1,1,3.56,2.52171,0.244343,2.25294,0.005,31,1.04,1.07,19.78,0,0,0,0.835841,0.164159
1,1,1,3.56,2.52171,0.244343,2.25294,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,3.56,2.52171,0.244343,2.25294,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,3.56,2.52171,0.244343,2.25294,0.001,31,1.04,1.07,19.32,0,0,0,0.813527,0.186473
1,1,1,3.56,2.52171,0.244343,2.25294,0.1,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,3.56,2.52171,0.244343,2.25294,0.025,22,1.13,1.17,11.01,1,1,0,0.104021,0.895979
1,1,1,3.56,2.52171,0.244343,2.25294,0.01,30,1.04,1.08,18.72,0,0,0,0.771047,0.228953
1,1,1,3.56,2.52171,0.244343,2.25294,0,26,1.03,1.07,12.95,1,1,0,0.139555,0.860445
1,1,1,32.9,17.4685,0.0152842,3.37916,0.025,38,1.22,1.27,23.27,1,1,0,0.126501,0.873499
1,1,1,32.9,17.4685,0.0152842,3.37916,0.01,57,1.12,1.16,34.05,0,0,0,0.901039,0.0989608
1,1,1,32.9,17.4685,0.0152842,3.37916,0.075,-1,-1,-1,-1,-1,-1,0.917885,0,0.0821154
1,1,1,32.9,17.4685,0.0152842,3.37916,0.001,88,1.07,1.11,64.53,0,0,0,0.95454,0.0454604
1,1,1,32.9,17.4685,0.0152842,3.37916,0.05,-1,-1,-1,-1,-1,-1,0.907385,0,0.0926146
1,1,1,32.9,17.4685,0.0152842,3.37916,0.1,-1,-1,-1,-1,-1,-1,0.871954,0,0.128046
1,1,1,32.9,17.4685,0.0152842,3.37916,0.005,57,1.1,1.14,34.5,0,0,0,1,0
1,1,1,32.9,17.4685,0.0152842,3.37916,0,128,1.03,1.07,128.3,0,0,0,0.95527,0.0447298
1,1,1,85.32,43.2432,0.0144359,2.72199,0.075,-1,-1,-1,-1,-1,-1,0.961998,0,0.0380019
1,1,1,85.32,43.2432,0.0144359,2.72199,0.01,26,1.11,1.15,20.53,1,1,0,0.0789912,0.921009
1,1,1,85.32,43.2432,0.0144359,2.72199,0.001,53,1.1,1.14,41.25,0,0,0,0.832876,0.167124
1,1,1,85.32,43.2432,0.0144359,2.72199,0.05,-1,-1,-1,-1,-1,-1,0.956031,0,0.0439689
1,1,1,85.32,43.2432,0.0144359,2.72199,0.1,-1,-1,-1,-1,-1,-1,0.924233,0,0.0757672
1,1,1,85.32,43.2432,0.0144359,2.72199,0.005,28,1.1,1.14,20.98,1,1,0,0.252048,0.747952
1,1,1,85.32,43.2432,0.0144359,2.72199,0,177,1.03,1.07,212.4,0,0,0,0.962855,0.0371449
1,1,1,85.32,43.2432,0.0144359,2.72199,0.025,26,1.12,1.16,24.41,1,1,0.0270075,0,0.972992
1,1,1,62.1,37.2291,0.00160201,3.83712,0.001,125,1.17,1.21,103.9,0,0,0,1,0
1,1,1,62.1,37.2291,0.00160201,3.83712,0.075,-1,-1,-1,-1,-1,-1,0.93165,0,0.0683497
1,1,1,62.1,37.2291,0.00160201,3.83712,0.01,56,1.29,1.34,37.9,0,0,0,0.961928,0.0380722
1,1,1,62.1,37.2291,0.00160201,3.83712,0.05,-1,-1,-1,-1,-1,-1,0.950339,0,0.049661
1,1,1,62.1,37.2291,0.00160201,3.83712,0,164,1.03,1.07,162.6,0,0,0,0.952665,0.047335
1,1,1,62.1,37.2291,0.00160201,3.83712,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,62.1,37.2291,0.00160201,3.83712,0.005,61,1.26,1.31,38.31,0,0,0,0.905406,0.094594
1,1,1,62.1,37.2291,0.00160201,3.83712,0.025,26,1.33,1.38,17.91,1,1,0,0.128721,0.871279
1,1,1,100,50.6788,0.00868508,3.09189,0,194,1.03,1.07,208.5,0,0,0,0.803102,0.196898
1,1,1,100,50.6788,0.00868508,3.09189,0.075,-1,-1,-1,-1,-1,-1,0.914799,0,0.085201
1,1,1,100,50.6788,0.00868508,3.09189,0.01,40,1.11,1.15,23.89,1,1,0,0.0949961,0.905004
1,1,1,100,50.6788,0.00868508,3.09189,0.05,-1,-1,-1,-1,-1,-1,0.882545,0,0.117455
1,1,1,100,50.6788,0.00868508,3.09189,0.1,-1,-1,-1,-1,-1,-1,0.875082,0,0.124918
1,1,1,100,50.6788,0.00868508,3.09189,0.025,42,1.12,1.16,21.26,1,1,0,0.0778135,0.922187
1,1,1,100,50.6788,0.00868508,3.09189,0.005,41,1.1,1.14,24.51,1,1,0,0.0484667,0.951533
1,1,1,100,50.6788,0.00868508,3.09189,0.001,65,1.1,1.14,42.4,0,0,0,0.871094,0.128906
1,1,1,85.32,45.5359,0.00185728,3.7952,0.01,52,1.27,1.32,34.8,0,0,0,0.881696,0.118304
1,1,1,85.32,45.5359,0.00185728,3.7952,0,188,1.03,1.07,214.6,0,0,0,0.923647,0.0763534
1,1,1,85.32,45.5359,0.00185728,3.7952,0.05,-1,-1,-1,-1,-1,-1,0.901994,0,0.098006
1,1,1,85.32,45.5359,0.00185728,3.7952,0.1,-1,-1,-1,-1,-1,-1,0.961998,0,0.0380019
1,1,1,85.32,45.5359,0.00185728,3.7952,0.025,31,1.31,1.36,19.08,1,1,0,0.0906173,0.909383
1,1,1,85.32,45.5359,0.00185728,3.7952,0.075,-1,-1,-1,-1,-1,-1,0.950887,0,0.049113
1,1,1,85.32,45.5359,0.00185728,3.7952,0.005,71,1.23,1.27,49.1,0,0,0,0.882219,0.117781
1,1,1,85.32,45.5359,0.00185728,3.7952,0.001,146,1.13,1.17,138.3,0,0,0,0.962851,0.0371491
1,1,1,52.98,37.6297,0.00137276,3.85317,0.001,114,1.18,1.22,104.9,0,0,0,1,0
1,1,1,52.98,37.6297,0.00137276,3.85317,0.075,-1,-1,-1,-1,-1,-1,0.950339,0,0.049661
1,1,1,52.98,37.6297,0.00137276,3.85317,0.025,31,1.32,1.37,15.97,1,1,0,0.14,0.86
1,1,1,52.98,37.6297,0.00137276,3.85317,0.01,50,1.29,1.34,30.88,0,0,0,0.899708,0.100292
1,1,1,52.98,37.6297,0.00137276,3.85317,0.05,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,52.98,37.6297,0.00137276,3.85317,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,52.98,37.6297,0.00137276,3.85317,0.005,59,1.27,1.32,36.67,0,0,0,0.892384,0.107616
1,1,1,52.98,37.6297,0.00137276,3.85317,0,176,1.03,1.07,191.1,0,0,0,1,0
1,1,1,62.1,31.6112,0.0219348,2.57446,0.01,22,1.1,1.15,10.59,1,1,0,0.0498417,0.950158
1,1,1,62.1,31.6112,0.0219348,2.57446,0.1,-1,-1,-1,-1,-1,-1,0.924233,0,0.0757672
1,1,1,62.1,31.6112,0.0219348,2.57446,0.075,-1,-1,-1,-1,-1,-1,0.928552,0,0.0714477
1,1,1,62.1,31.6112,0.0219348,2.57446,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,62.1,31.6112,0.0219348,2.57446,0.025,21,1.11,1.16,10.59,1,1,0,0.0478573,0.952143
1,1,1,62.1,31.6112,0.0219348,2.57446,0.005,28,1.1,1.14,14.63,0,0,0,0.547953,0.452047
1,1,1,62.1,31.6112,0.0219348,2.57446,0.001,57,1.09,1.13,33.81,0,0,0,1,0
1,1,1,62.1,31.6112,0.0219348,2.57446,0,148,1.03,1.07,161.6,0,0,0,0.953389,0.0466111
1,1,1,20.43,10.7267,0.0860158,2.05604,0.075,-1,-1,-1,-1,-1,-1,0.9663,0,0.0336996
1,1,1,20.43,10.7267,0.0860158,2.05604,0,86,1.03,1.07,79.39,0,0,0,0.964473,0.0355266
1,1,1,20.43,10.7267,0.0860158,2.05604,0.001,55,1.07,1.11,32.7,0,0,0,0.910439,0.0895607
1,1,1,20.43,10.7267,0.0860158,2.05604,0.005,32,1.09,1.13,18.56,1,1,0,0.269163,0.730837
1,1,1,20.43,10.7267,0.0860158,2.05604,0.01,31,1.1,1.14,18.06,1,1,0,0.18934,0.81066
1,1,1,20.43,10.7267,0.0860158,2.05604,0.05,-1,-1,-1,-1,-1,-1,0.977521,0,0.0224791
1,1,1,20.43,10.7267,0.0860158,2.05604,0.1,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,20.43,10.7267,0.0860158,2.05604,0.025,30,1.11,1.15,18.84,1,1,0,0.022191,0.977809
1,1,1,23.95,12.7453,0.0309499,3.09843,0.005,44,1.09,1.13,24.39,1,1,0,0.302431,0.697569
1,1,1,23.95,12.7453,0.0309499,3.09843,0.075,-1,-1,-1,-1,-1,-1,0.90034,0,0.0996596
1,1,1,23.95,12.7453,0.0309499,3.09843,0.05,-1,-1,-1,-1,-1,-1,0.90034,0,0.0996596
1,1,1,23.95,12.7453,0.0309499,3.09843,0.025,36,1.16,1.2,18.78,1,1,0,0.103214,0.896786
1,1,1,23.95,12.7453,0.0309499,3.09843,0.1,-1,-1,-1,-1,-1,-1,0.926516,0,0.0734835
1,1,1,23.95,12.7453,0.0309499,3.09843,0.001,84,1.06,1.1,55.41,0,0,0,0.900408,0.0995919
1,1,1,23.95,12.7453,0.0309499,3.09843,0.01,38,1.1,1.14,23.48,1,1,0,0.244839,0.755161
1,1,1,23.95,12.7453,0.0309499,3.09843,0,110,1.03,1.07,95.88,0,0,0,0.9553,0.0446997
1,1,1,28.07,14.535,0.0687994,1.9312,0.005,-1,-1,-1,-1,1,1,0.100382,0.0478657,0.851752
1,1,1,28.07,14.535,0.0687994,1.9312,0.01,-1,-1,-1,-1,1,1,0.104421,0.0339334,0.861646
1,1,1,28.07,14.535,0.0687994,1.9312,0,-1,-1,-1,-1,1,1,0.104421,0.0339334,0.861646
1,1,1,28.07,14.535,0.0687994,1.9312,0.001,-1,-1,-1,-1,1,1,0.0484262,0.050026,0.901548
1,1,1,28.07,14.535,0.0687994,1.9312,0.05,-1,-1,-1,-1,1,1,0.133149,0,0.866851
1,1,1,28.07,14.535,0.0687994,1.9312,0.1,-1,-1,-1,-1,1,1,0.155587,0,0.844413
1,1,1,28.07,14.535,0.0687994,1.9312,0.025,-1,-1,-1,-1,1,1,0.145436,0,0.854564
1,1,1,28.07,14.535,0.0687994,1.9312,0.075,-1,-1,-1,-1,1,1,0.139111,0,0.860889
1,1,1,85.32,43.5094,0.00687525,3.36706,0,183,1.03,1.07,217,0,0,0,0.924936,0.0750641
1,1,1,85.32,43.5094,0.00687525,3.36706,0.025,39,1.21,1.26,20.75,1,1,0,0.0944491,0.905551
1,1,1,85.32,43.5094,0.00687525,3.36706,0.075,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,85.32,43.5094,0.00687525,3.36706,0.01,59,1.11,1.15,37.59,0,0,0,0.901864,0.0981358
1,1,1,85.32,43.5094,0.00687525,3.36706,0.001,75,1.09,1.13,46.83,0,0,0,0.901154,0.098846
1,1,1,85.32,43.5094,0.00687525,3.36706,0.05,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,85.32,43.5094,0.00687525,3.36706,0.1,-1,-1,-1,-1,-1,-1,0.911727,0,0.0882725
1,1,1,85.32,43.5094,0.00687525,3.36706,0.005,59,1.1,1.14,37.58,0,0,0,0.898229,0.101771
1,1,1,17.43,12.578,0.0117763,3.5777,0.075,-1,-1,-1,-1,-1,-1,0.955696,0,0.0443036
1,1,1,17.43,12.578,0.0117763,3.5777,0.005,55,1.16,1.2,35.05,0,0,0,1,0
1,1,1,17.43,12.578,0.0117763,3.5777,0.01,40,1.2,1.25,21.96,0,0,0,0.854627,0.145373
1,1,1,17.43,12.578,0.0117763,3.5777,0.05,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,17.43,12.578,0.0117763,3.5777,0.1,-1,-1,-1,-1,-1,-1,0.899102,0,0.100898
1,1,1,17.43,12.578,0.0117763,3.5777,0.001,89,1.05,1.09,60.93,0,0,0,0.95527,0.0447298
1,1,1,17.43,12.578,0.0117763,3.5777,0.025,27,1.27,1.32,13.23,1,1,0,0.136584,0.863416
1,1,1,17.43,12.578,0.0117763,3.5777,0,94,1.03,1.07,69.83,0,0,0,1,0
1,1,1,45.2,23.7011,0.00975001,3.47272,0.025,35,1.24,1.28,19.07,1,1,0,0.0903923,0.909608
1,1,1,45.2,23.7011,0.00975001,3.47272,0.075,-1,-1,-1,-1,-1,-1,0.956036,0,0.0439644
1,1,1,45.2,23.7011,0.00975001,3.47272,0.005,69,1.1,1.15,52.66,0,0,0,0.899576,0.100424
1,1,1,45.2,23.7011,0.00975001,3.47272,0.01,56,1.16,1.2,37.45,0,0,0,0.954871,0.0451285
1,1,1,45.2,23.7011,0.00975001,3.47272,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.7011,0.00975001,3.47272,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.7011,0.00975001,3.47272,0.001,83,1.08,1.12,54.29,0,0,0,1,0
1,1,1,45.2,23.7011,0.00975001,3.47272,0,141,1.03,1.07,129.1,0,0,0,1,0
1,1,1,45.2,23.2129,0.024117,2.82333,0.005,36,1.1,1.14,19.9,0,1,0,0.218478,0.781522
1,1,1,45.2,23.2129,0.024117,2.82333,0.001,64,1.08,1.13,39.39,0,0,0,1,0
1,1,1,45.2,23.2129,0.024117,2.82333,0.01,28,1.1,1.14,16.13,1,1,0,0.18688,0.81312
1,1,1,45.2,23.2129,0.024117,2.82333,0.075,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.2129,0.024117,2.82333,0,134,1.03,1.07,126.3,0,0,0,1,0
1,1,1,45.2,23.2129,0.024117,2.82333,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,45.2,23.2129,0.024117,2.82333,0.025,27,1.12,1.16,14.29,1,1,0,0.0224791,0.977521
1,1,1,45.2,23.2129,0.024117,2.82333,0.1,-1,-1,-1,-1,-1,-1,0.949873,0,0.0501274
1,1,1,17.43,9.59858,0.0368485,3.14069,0.05,-1,-1,-1,-1,-1,-1,0.976091,0,0.0239092
1,1,1,17.43,9.59858,0.0368485,3.14069,0.075,-1,-1,-1,-1,-1,-1,0.95246,0,0.0475397
1,1,1,17.43,9.59858,0.0368485,3.14069,0.025,31,1.19,1.23,18.53,1,1,0,0.0502322,0.949768
1,1,1,17.43,9.59858,0.0368485,3.14069,0.005,45,1.08,1.12,30.45,0,0,0,0.849314,0.150686
1,1,1,17.43,9.59858,0.0368485,3.14069,0.1,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,17.43,9.59858,0.0368485,3.14069,0.01,38,1.1,1.14,22.56,1,1,0,0.304963,0.695037
1,1,1,17.43,9.59858,0.0368485,3.14069,0.001,87,1.04,1.08,63.17,0,0,0,0.961985,0.0380153
1,1,1,17.43,9.59858,0.0368485,3.14069,0,90,1.03,1.07,60.51,0,0,0,0.9553,0.0446997
1,1,1,62.1,32.1102,0.00713868,3.4933,0.025,39,1.24,1.28,20.5,1,1,0,0,1
1,1,1,62.1,32.1102,0.00713868,3.4933,0.001,84,1.09,1.13,59.04,0,0,0,0.911728,0.0882718
1,1,1,62.1,32.1102,0.00713868,3.4933,0.075,-1,-1,-1,-1,-1,-1,0.975809,0,0.0241911
1,1,1,62.1,32.1102,0.00713868,3.4933,0,155,1.03,1.07,163.7,0,0,0,1,0
1,1,1,62.1,32.1102,0.00713868,3.4933,0.05,-1,-1,-1,-1,-1,-1,1,0,0
1,1,1,62.1,32.1102,0.00713868,3.4933,0.1,-1,-1,-1,-1,-1,-1,0.95025,0,0.0497501
1,1,1,62.1,32.1102,0.00713868,3.4933,0.005,73,1.11,1.15,44.67,0,0,0,0.901193,0.0988065
1,1,1,62.1,32.1102,0.00713868,3.4933,0.01,60,1.16,1.2,39.16,0,0,0,0.8391,0.1609
1,1,1,4.18,2.73348,0.240561,2.22225,0,30,1.03,1.07,22.88,0,0,0,0.58698,0.41302
1,1,1,4.18,2.73348,0.240561,2.22225,0.075,-1,-1,-1,-1,-1,-1,1,0,0
