%Stretch1, Stretch2, SigmaSigma_min_mean, Sigma_max_mean, ElEdge_min, ElEdge_max, ElEdge_mean, ElDetJ_min_mean, ElDetJ_max_mean, Stretch_max, Stretch_min, Stretch_mean, diag_rat_max, diag_rat_min, diag_rat_mean, inv_tap_max, inv_tap_min, inv_tap_mean, skew_max, skew_min, skew_mean, _DROP_TOL_, Stretch_max, Stretch_min, Stretch_mean, diag_rat_max, CostEst
52.98,72.79,1e2,0.0176406,1.76406,5,363.95,227.706,0.00100422,3.87269,0.242536,0.00384774,0.0147522,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.00384774,0.0147522,1, 0.7112
52.98,72.79,1e2,0.0176406,1.76406,5,363.95,227.706,0.00100422,3.87269,0.242536,0.00384774,0.0147522,1,1,1,1,1,1,0,0,0,0.1,0.242536,0.00384774,0.0147522,1, 0.9920
52.98,72.79,1e2,0.0176406,1.76406,5,363.95,227.706,0.00100422,3.87269,0.242536,0.00384774,0.0147522,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.00384774,0.0147522,1, 0.2880
52.98,72.79,1e2,0.0176406,1.76406,5,363.95,227.706,0.00100422,3.87269,0.242536,0.00384774,0.0147522,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.00384774,0.0147522,1, 1.0000
52.98,72.79,1e2,0.0176406,1.76406,5,363.95,227.706,0.00100422,3.87269,0.242536,0.00384774,0.0147522,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.00384774,0.0147522,1, 0.7727
52.98,72.79,1e2,0.0176406,1.76406,5,363.95,227.706,0.00100422,3.87269,0.242536,0.00384774,0.0147522,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.00384774,0.0147522,1, 0.3029
52.98,72.79,1e2,0.0176406,1.76406,5,363.95,227.706,0.00100422,3.87269,0.242536,0.00384774,0.0147522,1,1,1,1,1,1,0,0,0,0,0.242536,0.00384774,0.0147522,1, 0.1018
52.98,72.79,1e2,0.0176406,1.76406,5,363.95,227.706,0.00100422,3.87269,0.242536,0.00384774,0.0147522,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.00384774,0.0147522,1, 0.1710
1.17,3.04,1e4,0.000177764,1.77764,5,15.2,10.1658,0.456267,1.62285,0.242536,0.106146,0.16039,1,1,1,1,1,1,0,0,0,0,0.242536,0.106146,0.16039,1,-0.0068
1.17,3.04,1e4,0.000177764,1.77764,5,15.2,10.1658,0.456267,1.62285,0.242536,0.106146,0.16039,1,1,1,1,1,1,0,0,0,0.075,0.242536,0.106146,0.16039,1,-0.0265
1.17,3.04,1e4,0.000177764,1.77764,5,15.2,10.1658,0.456267,1.62285,0.242536,0.106146,0.16039,1,1,1,1,1,1,0,0,0,0.01,0.242536,0.106146,0.16039,1,-0.0119
1.17,3.04,1e4,0.000177764,1.77764,5,15.2,10.1658,0.456267,1.62285,0.242536,0.106146,0.16039,1,1,1,1,1,1,0,0,0,0.005,0.242536,0.106146,0.16039,1,-0.0112
1.17,3.04,1e4,0.000177764,1.77764,5,15.2,10.1658,0.456267,1.62285,0.242536,0.106146,0.16039,1,1,1,1,1,1,0,0,0,0.025,0.242536,0.106146,0.16039,1,-0.0274
1.17,3.04,1e4,0.000177764,1.77764,5,15.2,10.1658,0.456267,1.62285,0.242536,0.106146,0.16039,1,1,1,1,1,1,0,0,0,0.05,0.242536,0.106146,0.16039,1,-0.0273
1.17,3.04,1e4,0.000177764,1.77764,5,15.2,10.1658,0.456267,1.62285,0.242536,0.106146,0.16039,1,1,1,1,1,1,0,0,0,0.001,0.242536,0.106146,0.16039,1,-0.0071
