#LabelsStretch1,Stretch2,Sigma,Sigma_min_mean,Sigma_max_mean,ElEdge_min,ElEdge_max,ElEdge_mean,ElDetJ_min_mean,ElDetJ_max_mean,_DROP_TOL_,Iters,Op_Complex,Smoo_Complex,SolveTime,CostEst
14.87,38.57,1e-2,0.022567,2.2567,5,192.85,107.039,0.00636967,3.65324,0.05,22,1.41,1.47,19.24,0
1.00,3.04,1e-2,0.022567,2.2567,5,15.2,10.1,0.49505,1.50495,0.05,17,1.38,1.43,5.716,1
1.17,45.20,1e2,0.0176406,1.76406,5,226,115.558,0.0398987,2.11,0.05,18,1.36,1.41,13.06,0
4.89,9.24,1e-4,0.000228542,2.28542,5,46.2,28.1539,0.06632,2.99658,0.05,22,1.41,1.46,7.735,0
17.43,72.79,1e-6,2.28571e-06,2.28571,5,363.95,192.487,0.00294129,3.7317,0.05,23,1.41,1.47,24.43,1
2.59,4.89,1e-6,2.28571e-06,2.28571,5,24.45,15.6989,0.189169,2.39585,0.05,17,1.41,1.46,9.213,0
14.87,45.20,1e-2,0.022567,2.2567,5,226,123.081,0.00545558,3.66683,0.05,22,1.41,1.47,15.84,0
10.83,14.87,1e0,1,1,5,74.35,47.7456,0.0213058,3.43113,0.05,19,1.41,1.47,15.75,0
5.74,45.20,1e4,0.000177764,1.77764,5,226,117.412,0.0128457,3.33279,0.05,20,1.41,1.46,6.91,1
1.17,45.20,1e4,0.000177764,1.77764,5,226,115.558,0.0398987,2.11,0.05,18,1.36,1.41,10.82,0
23.95,45.20,1e-4,0.000228542,2.28542,5,226,131.32,0.00347014,3.75657,0.05,28,1.42,1.47,19.75,1
28.07,45.20,1e0,1,1,5,226,135.913,0.00297833,3.7788,0.05,22,1.42,1.47,10.38,1
3.04,100.00,1e6,1.77778e-06,1.77778,5,500,253.206,0.00980296,2.9801,0.05,20,1.4,1.45,9.081,0
14.87,52.98,1e-4,0.000228542,2.28542,5,264.9,142.079,0.00466928,3.67852,0.05,27,1.41,1.47,27.12,1
17.43,38.57,1e6,1.77778e-06,1.77778,5,192.85,109.315,0.0054849,3.68736,0.05,21,1.42,1.47,22.91,0
28.07,52.98,1e4,0.000177764,1.77764,5,264.9,153.639,0.00254907,3.79085,0.05,25,1.42,1.47,17.76,0
2.59,14.87,1e4,0.000177764,1.77764,5,74.35,40.3245,0.0702083,2.70395,0.05,21,1.4,1.46,10.15,0
4.89,17.43,1e-6,2.28571e-06,2.28571,5,87.15,47.9929,0.0368485,3.14069,0.05,22,1.41,1.46,7.463,0
12.69,14.87,1e2,0.0176406,1.76406,5,74.35,50.3625,0.0184111,3.47418,0.05,19,1.41,1.47,8.544,0
1.61,14.87,1e0,1,1,5,74.35,39.895,0.0965701,2.31196,0.05,21,1.38,1.43,8.865,0
3.56,28.07,1e-4,0.000228542,2.28542,5,140.35,73.6856,0.0301752,3.01538,0.05,23,1.4,1.46,13.47,0
17.43,52.98,1e2,0.0176406,1.76406,5,264.9,143.956,0.0040207,3.71288,0.05,20,1.42,1.47,16.68,1
12.69,72.79,1e6,1.77778e-06,1.77778,5,363.95,189.64,0.00395967,3.65757,0.05,19,1.41,1.47,18.51,1
10.83,45.20,1e-2,0.022567,2.2567,5,226,120.249,0.00731869,3.58262,0.05,21,1.41,1.47,12.91,1
2.59,85.32,1e4,0.000177764,1.77764,5,426.6,216.348,0.0129079,2.85236,0.05,21,1.4,1.45,8.564,0
23.95,52.98,1e4,0.000177764,1.77764,5,264.9,149.529,0.00297,3.76855,0.05,23,1.42,1.47,11.41,0
2.21,14.87,1e-4,0.000228542,2.28542,5,74.35,40.1464,0.0785196,2.58037,0.05,21,1.4,1.45,9.068,0
4.89,6.72,1e-6,2.28571e-06,2.28571,5,33.6,22.4163,0.0879685,2.89072,0.05,18,1.41,1.47,6.21,0
3.56,4.18,1e2,0.0176406,1.76406,5,20.9,15.2232,0.169342,2.51995,0.05,17,1.41,1.47,7.736,0
3.56,4.18,1e-4,0.000228542,2.28542,5,20.9,15.2232,0.169342,2.51995,0.05,19,1.41,1.47,9.064,0
3.04,52.98,1e6,1.77778e-06,1.77778,5,264.9,135.679,0.018342,2.95414,0.05,21,1.4,1.45,9.14,0
1.00,3.56,1e6,1.77778e-06,1.77778,5,17.8,11.4,0.438596,1.5614,0.05,18,1.38,1.43,7.587,1
1.61,28.07,1e2,0.0176406,1.76406,5,140.35,72.8868,0.0527199,2.38255,0.05,22,1.37,1.43,9.975,0
85.32,100.00,1e0,1,1,5,500,330.11,0.000458804,3.91452,0.05,22,1.42,1.47,18.44,1
1.17,2.21,1e-6,2.28571e-06,2.28571,5,11.05,8.09748,0.574242,1.48482,0.05,15,1.41,1.46,13.85,0
9.24,20.43,1e4,0.000177764,1.77764,5,102.15,58.7098,0.018228,3.44095,0.05,19,1.41,1.47,12.69,0
7.88,10.83,1e4,0.000177764,1.77764,5,54.15,35.1814,0.038077,3.2495,0.05,19,1.41,1.47,9.753,0
7.88,32.90,1e-6,2.28571e-06,2.28571,5,164.5,88.0418,0.0132876,3.44484,0.05,21,1.41,1.47,12.61,0
12.69,45.20,1e-2,0.022567,2.2567,5,226,121.489,0.00632433,3.62756,0.05,21,1.41,1.47,15.9,1
12.69,17.43,1e4,0.000177764,1.77764,5,87.15,55.6951,0.0158537,3.50663,0.05,20,1.41,1.47,17.03,0
4.18,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.933,0.00894579,3.19041,0.05,22,1.4,1.45,9.597,0
1.17,100.00,1e2,0.0176406,1.76406,5,500,252.558,0.0182507,2.13533,0.05,18,1.36,1.41,10.03,0
4.89,45.20,1e4,0.000177764,1.77764,5,226,117.018,0.0146995,3.249,0.05,21,1.41,1.46,7.816,0
1.00,1.89,1e2,0.0176406,1.76406,5,9.45,7.225,0.692042,1.30796,0.05,17,1.4,1.46,5.938,0
6.72,100.00,1e-4,0.000228542,2.28542,5,500,254.615,0.00513005,3.44739,0.05,25,1.41,1.46,12.23,1
28.07,85.32,1e0,1,1,5,426.6,230.731,0.00159406,3.81766,0.05,22,1.42,1.47,12.05,1
1.89,12.69,1e-2,0.022567,2.2567,5,63.45,34.5651,0.101102,2.42483,0.05,20,1.4,1.45,8.862,0
2.59,20.43,1e-2,0.022567,2.2567,5,102.15,54.1887,0.0519928,2.75113,0.05,22,1.4,1.45,11.51,0
12.69,72.79,1e-2,0.022567,2.2567,5,363.95,189.64,0.00395967,3.65757,0.05,22,1.41,1.47,15.92,0
6.72,10.83,1e-4,0.000228542,2.28542,5,54.15,33.767,0.0437984,3.18754,0.05,24,1.41,1.47,8.366,0
14.87,28.07,1e-4,0.000228542,2.28542,5,140.35,82.1695,0.00867038,3.61902,0.05,27,1.42,1.47,28.47,1
2.21,4.89,1e-2,0.022567,2.2567,5,24.45,15.384,0.211563,2.28634,0.05,19,1.41,1.46,6.435,0
1.00,2.59,1e-2,0.022567,2.2567,5,12.95,8.975,0.557103,1.4429,0.05,17,1.39,1.44,5.644,1
6.72,12.69,1e2,0.0176406,1.76406,5,63.45,38.0488,0.0378477,3.22753,0.05,21,1.41,1.47,7.084,0
1.00,12.69,1e-6,2.28571e-06,2.28571,5,63.45,34.225,0.146092,1.85391,0.05,17,1.36,1.42,16.39,1
1.89,100.00,1e-4,0.000228542,2.28542,5,500,252.806,0.0137038,2.59002,0.05,22,1.39,1.44,8.404,1
1.61,1.89,1e-4,0.000228542,2.28542,5,9.45,7.71593,0.5303,1.61365,0.05,17,1.43,1.48,8.406,0
1.17,1.89,1e-6,2.28571e-06,2.28571,5,9.45,7.30343,0.637826,1.41043,0.05,16,1.42,1.47,10.14,0
5.74,100.00,1e6,1.77778e-06,1.77778,5,500,254.221,0.00587596,3.3728,0.05,20,1.41,1.46,6.718,1
17.43,72.79,1e6,1.77778e-06,1.77778,5,363.95,192.487,0.00294129,3.7317,0.05,20,1.41,1.47,19.95,1
2.21,52.98,1e0,1,1,5,264.9,135.371,0.0230846,2.70288,0.05,25,1.39,1.45,11.95,0
4.18,32.90,1e-2,0.022567,2.2567,5,164.5,86.0162,0.0227788,3.13258,0.05,22,1.4,1.46,7.77,0
14.87,62.10,1e-2,0.022567,2.2567,5,310.5,164.495,0.00399442,3.68856,0.05,22,1.41,1.47,19.6,0
1.89,3.56,1e0,1,1,5,17.8,11.9074,0.303527,2.04225,0.05,17,1.42,1.47,7.478,0
10.83,20.43,1e-2,0.022567,2.2567,5,102.15,60.2599,0.015778,3.491,0.05,22,1.41,1.47,19.39,0
4.18,85.32,1e-4,0.000228542,2.28542,5,426.6,216.933,0.00894579,3.19041,0.05,22,1.4,1.45,8.237,1
1.89,17.43,1e0,1,1,5,87.15,46.4018,0.0750995,2.47398,0.05,22,1.39,1.45,8.217,0
2.59,28.07,1e-6,2.28571e-06,2.28571,5,140.35,73.2639,0.0383284,2.78652,0.05,23,1.4,1.45,8.778,0
6.72,62.10,1e0,1,1,5,310.5,160.004,0.00821133,3.42669,0.05,22,1.41,1.46,8.711,0
23.95,62.10,1e6,1.77778e-06,1.77778,5,310.5,171.279,0.00254074,3.77883,0.05,23,1.42,1.47,13.17,0
1.37,28.07,1e-2,0.022567,2.2567,5,140.35,72.8022,0.0580586,2.2327,0.05,21,1.36,1.41,21.94,0
3.04,7.88,1e6,1.77778e-06,1.77778,5,39.4,23.2905,0.111498,2.67095,0.05,18,1.41,1.46,6.84,0
2.59,62.10,1e4,0.000177764,1.77764,5,310.5,158.306,0.0176578,2.84006,0.05,20,1.4,1.45,7.947,0
1.17,2.59,1e-6,2.28571e-06,2.28571,5,12.95,9.04355,0.513459,1.55593,0.05,16,1.4,1.45,16.61,0
14.87,62.10,1e6,1.77778e-06,1.77778,5,310.5,164.495,0.00399442,3.68856,0.05,20,1.41,1.47,15.23,1
14.87,52.98,1e2,0.0176406,1.76406,5,264.9,142.079,0.00466928,3.67852,0.05,26,1.41,1.47,25.35,0
14.87,17.43,1e0,1,1,5,87.15,58.7687,0.013676,3.54459,0.05,21,1.41,1.47,14.47,0
2.21,62.10,1e4,0.000177764,1.77764,5,310.5,158.168,0.0197481,2.71025,0.05,20,1.39,1.45,9.067,0
7.88,85.32,1e6,1.77778e-06,1.77778,5,426.6,218.454,0.00521838,3.50843,0.05,20,1.41,1.47,19.72,0
2.59,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.1887,0.0519928,2.75113,0.05,22,1.4,1.45,10.14,0
17.43,28.07,1e2,0.0176406,1.76406,5,140.35,85.0019,0.00746603,3.65283,0.05,20,1.42,1.47,13.2,0
1.00,20.43,1e-2,0.022567,2.2567,5,102.15,53.575,0.0933271,1.90667,0.05,20,1.36,1.41,16.85,1
4.18,7.88,1e-6,2.28571e-06,2.28571,5,39.4,24.266,0.0869595,2.86431,0.05,19,1.41,1.46,7.487,0
28.07,45.20,1e4,0.000177764,1.77764,5,226,135.913,0.00297833,3.7788,0.05,23,1.42,1.47,10.97,0
23.95,85.32,1e-2,0.022567,2.2567,5,426.6,227.68,0.00185728,3.7952,0.05,26,1.42,1.47,13.35,0
5.74,20.43,1e-6,2.28571e-06,2.28571,5,102.15,55.9359,0.0276935,3.24757,0.05,21,1.41,1.46,7.161,0
3.56,4.18,1e0,1,1,5,20.9,15.2232,0.169342,2.51995,0.05,17,1.41,1.47,8.322,0
1.37,62.10,1e6,1.77778e-06,1.77778,5,310.5,157.877,0.0267474,2.27559,0.05,19,1.36,1.41,15.82,1
2.59,5.74,1e6,1.77778e-06,1.77778,5,28.7,17.7429,0.165312,2.45763,0.05,18,1.41,1.46,8.969,0
1.00,28.07,1e-6,2.28571e-06,2.28571,5,140.35,72.675,0.0687994,1.9312,0.05,19,1.36,1.41,13.11,0
7.88,52.98,1e2,0.0176406,1.76406,5,264.9,137.845,0.00834477,3.48379,0.05,20,1.41,1.47,14.82,1
3.56,5.74,1e0,1,1,5,28.7,18.6517,0.130147,2.65948,0.05,18,1.41,1.46,9.675,0
2.59,28.07,1e-2,0.022567,2.2567,5,140.35,73.2639,0.0383284,2.78652,0.05,23,1.4,1.45,8.27,0
3.04,100.00,1e0,1,1,5,500,253.206,0.00980296,2.9801,0.05,22,1.4,1.45,9.611,1
7.88,17.43,1e6,1.77778e-06,1.77778,5,87.15,50.337,0.0244412,3.35695,0.05,19,1.41,1.47,11.31,0
4.89,28.07,1e-2,0.022567,2.2567,5,140.35,74.3423,0.0233614,3.20665,0.05,23,1.41,1.46,8.505,0
1.89,45.20,1e4,0.000177764,1.77764,5,226,115.808,0.0299585,2.5593,0.05,20,1.39,1.44,6.988,0
2.21,17.43,1e6,1.77778e-06,1.77778,5,87.15,46.5353,0.0676129,2.60447,0.05,20,1.4,1.45,7.533,0
1.61,4.89,1e-4,0.000228542,2.28542,5,24.45,14.992,0.260198,2.04851,0.05,17,1.4,1.45,6.946,0
62.10,85.32,1e0,1,1,5,426.6,266.639,0.000734377,3.891,0.05,22,1.42,1.47,9.376,1
1.00,9.24,1e4,0.000177764,1.77764,5,46.2,25.6,0.195313,1.80469,0.05,15,1.37,1.42,5.865,1
1.61,9.24,1e-6,2.28571e-06,2.28571,5,46.2,25.8322,0.149665,2.22647,0.05,19,1.39,1.44,10.7,0
1.61,85.32,1e-6,2.28571e-06,2.28571,5,426.6,216.01,0.0177545,2.43885,0.05,22,1.37,1.42,10.82,0
5.74,32.90,1e2,0.0176406,1.76406,5,164.5,86.7975,0.0175065,3.30604,0.05,20,1.41,1.46,6.784,1
1.00,23.95,1e-6,2.28571e-06,2.28571,5,119.75,62.375,0.0801603,1.91984,0.05,18,1.36,1.41,8.561,1
1.17,1.89,1e6,1.77778e-06,1.77778,5,9.45,7.30343,0.637826,1.41043,0.05,15,1.42,1.47,11.13,0
14.87,100.00,1e-6,2.28571e-06,2.28571,5,500,258.41,0.00249552,3.71084,0.05,23,1.41,1.47,22.05,1
4.89,45.20,1e6,1.77778e-06,1.77778,5,226,117.018,0.0146995,3.249,0.05,21,1.41,1.46,8.606,0
3.04,32.90,1e4,0.000177764,1.77764,5,164.5,85.5126,0.0292065,2.92111,0.05,21,1.4,1.45,8.36,0
9.24,32.90,1e2,0.0176406,1.76406,5,164.5,88.9362,0.0115229,3.5029,0.05,20,1.41,1.47,11.32,1
1.61,23.95,1e-6,2.28571e-06,2.28571,5,119.75,62.5883,0.0614255,2.36854,0.05,20,1.38,1.43,7.701,0
5.74,100.00,1e2,0.0176406,1.76406,5,500,254.221,0.00587596,3.3728,0.05,20,1.41,1.46,6.99,1
1.61,72.79,1e-6,2.28571e-06,2.28571,5,363.95,184.685,0.0207693,2.43399,0.05,21,1.37,1.42,9.805,0
4.18,38.57,1e0,1,1,5,192.85,100.158,0.0195148,3.14623,0.05,21,1.4,1.46,8.543,0
6.72,20.43,1e0,1,1,5,102.15,56.6243,0.024178,3.31939,0.05,22,1.41,1.47,9.786,0
72.79,85.32,1e4,0.000177764,1.77764,5,426.6,281.862,0.000627988,3.90008,0.05,24,1.42,1.47,15.58,0
2.59,38.57,1e0,1,1,5,192.85,99.4966,0.0281579,2.81287,0.05,23,1.4,1.45,9.729,0
12.69,85.32,1e6,1.77778e-06,1.77778,5,426.6,220.769,0.00338489,3.66486,0.05,19,1.41,1.47,23.27,1
7.88,32.90,1e-2,0.022567,2.2567,5,164.5,88.0418,0.0132876,3.44484,0.05,21,1.41,1.47,12.9,0
2.59,52.98,1e-2,0.022567,2.2567,5,264.9,135.51,0.0206411,2.83233,0.05,23,1.4,1.45,9.925,0
1.61,4.18,1e-4,0.000228542,2.28542,5,20.9,13.2318,0.295862,1.99109,0.05,17,1.41,1.46,6.836,0
1.00,100.00,1e2,0.0176406,1.76406,5,500,252.5,0.019802,1.9802,0.05,18,1.36,1.41,13.14,1
3.04,52.98,1e-6,2.28571e-06,2.28571,5,264.9,135.679,0.018342,2.95414,0.05,22,1.4,1.45,9.138,0
9.24,45.20,1e6,1.77778e-06,1.77778,5,226,119.275,0.00845509,3.53125,0.05,20,1.41,1.47,15.52,0
1.89,45.20,1e2,0.0176406,1.76406,5,226,115.808,0.0299585,2.5593,0.05,20,1.39,1.44,7.516,0
4.18,6.72,1e2,0.0176406,1.76406,5,33.6,21.5731,0.100026,2.80969,0.05,18,1.41,1.46,7.376,0
1.89,62.10,1e4,0.000177764,1.77764,5,310.5,158.056,0.0219348,2.57446,0.05,19,1.39,1.44,8.805,1
3.56,20.43,1e-6,2.28571e-06,2.28571,5,102.15,54.651,0.0409329,2.97709,0.05,22,1.4,1.46,7.839,0
4.18,45.20,1e0,1,1,5,226,116.706,0.0167143,3.15793,0.05,22,1.4,1.46,7.112,0
4.18,6.72,1e0,1,1,5,33.6,21.5731,0.100026,2.80969,0.05,18,1.41,1.46,5.961,0
17.43,45.20,1e0,1,1,5,226,125.141,0.00469778,3.70108,0.05,22,1.42,1.47,19.39,1
2.59,14.87,1e2,0.0176406,1.76406,5,74.35,40.3245,0.0702083,2.70395,0.05,21,1.4,1.46,10.37,0
1.61,7.88,1e4,0.000177764,1.77764,5,39.4,22.4383,0.172586,2.18957,0.05,18,1.39,1.44,8.627,0
9.24,45.20,1e-6,2.28571e-06,2.28571,5,226,119.275,0.00845509,3.53125,0.05,21,1.41,1.47,13.9,1
4.18,23.95,1e2,0.0176406,1.76406,5,119.75,63.7265,0.0309499,3.09843,0.05,21,1.4,1.46,7.288,0
1.89,100.00,1e4,0.000177764,1.77764,5,500,252.806,0.0137038,2.59002,0.05,19,1.39,1.44,8.988,1
2.59,9.24,1e2,0.0176406,1.76406,5,46.2,26.3357,0.108809,2.60398,0.05,18,1.41,1.46,7.238,0
38.57,52.98,1e0,1,1,5,264.9,166.163,0.00187267,3.82668,0.05,22,1.42,1.47,9.689,1
32.90,85.32,1e-4,0.000228542,2.28542,5,426.6,234.665,0.00136694,3.83703,0.05,25,1.42,1.47,18.42,1
1.37,38.57,1e-6,2.28571e-06,2.28571,5,192.85,99.0522,0.0426526,2.2538,0.05,21,1.36,1.41,16.77,0
3.56,28.07,1e2,0.0176406,1.76406,5,140.35,73.6856,0.0301752,3.01538,0.05,21,1.4,1.46,11.13,0
3.04,3.56,1e-4,0.000228542,2.28542,5,17.8,13.1999,0.217127,2.34983,0.05,19,1.42,1.47,7.739,0
3.56,12.69,1e6,1.77778e-06,1.77778,5,63.45,35.4556,0.0640755,2.8947,0.05,20,1.41,1.46,8.771,0
3.56,20.43,1e6,1.77778e-06,1.77778,5,102.15,54.651,0.0409329,2.97709,0.05,22,1.4,1.46,11.55,0
9.24,72.79,1e6,1.77778e-06,1.77778,5,363.95,187.842,0.00529374,3.56046,0.05,20,1.41,1.47,15.61,1
7.88,52.98,1e-2,0.022567,2.2567,5,264.9,137.845,0.00834477,3.48379,0.05,21,1.41,1.47,12.15,1
9.24,38.57,1e-6,2.28571e-06,2.28571,5,192.85,102.888,0.00987175,3.51816,0.05,21,1.41,1.47,12.81,0
20.43,45.20,1e0,1,1,5,226,127.817,0.00404013,3.73081,0.05,23,1.42,1.47,10.08,0
2.59,17.43,1e6,1.77778e-06,1.77778,5,87.15,46.705,0.0604561,2.72921,0.05,21,1.4,1.45,11.03,0
2.21,28.07,1e-4,0.000228542,2.28542,5,140.35,73.1119,0.0428657,2.65916,0.05,22,1.4,1.45,7.682,0
6.72,100.00,1e4,0.000177764,1.77764,5,500,254.615,0.00513005,3.44739,0.05,23,1.41,1.46,8.93,0
3.04,32.90,1e0,1,1,5,164.5,85.5126,0.0292065,2.92111,0.05,21,1.4,1.45,10.87,0
7.88,10.83,1e-6,2.28571e-06,2.28571,5,54.15,35.1814,0.038077,3.2495,0.05,20,1.41,1.47,9.076,0
5.74,100.00,1e4,0.000177764,1.77764,5,500,254.221,0.00587596,3.3728,0.05,20,1.41,1.46,6.792,1
14.87,72.79,1e4,0.000177764,1.77764,5,363.95,190.895,0.00341575,3.69716,0.05,19,1.41,1.47,17.73,1
4.18,28.07,1e4,0.000177764,1.77764,5,140.35,73.9801,0.0265635,3.11676,0.05,22,1.4,1.46,9.65,0
1.37,3.56,1e-2,0.022567,2.2567,5,17.8,11.5588,0.370124,1.80517,0.05,19,1.4,1.45,16.72,0
3.04,20.43,1e-4,0.000228542,2.28542,5,102.15,54.3948,0.0462015,2.86945,0.05,22,1.4,1.46,11.01,0
1.17,17.43,1e-2,0.022567,2.2567,5,87.15,46.1334,0.100017,2.03966,0.05,20,1.36,1.41,14.52,0
23.95,45.20,1e4,0.000177764,1.77764,5,226,131.32,0.00347014,3.75657,0.05,23,1.42,1.47,12.05,0
3.04,4.18,1e0,1,1,5,20.9,14.5296,0.191139,2.42884,0.05,17,1.41,1.47,6.074,0
9.24,32.90,1e6,1.77778e-06,1.77778,5,164.5,88.9362,0.0115229,3.5029,0.05,20,1.41,1.47,12.17,0
1.89,85.32,1e-4,0.000228542,2.28542,5,426.6,216.106,0.0160343,2.58561,0.05,22,1.39,1.44,7.398,1
5.74,17.43,1e2,0.0176406,1.76406,5,87.15,48.5822,0.0322014,3.22169,0.05,24,1.41,1.46,8.109,0
12.69,45.20,1e6,1.77778e-06,1.77778,5,226,121.489,0.00632433,3.62756,0.05,20,1.41,1.47,24.33,1
3.56,52.98,1e-2,0.022567,2.2567,5,264.9,135.881,0.0162503,3.06496,0.05,23,1.4,1.45,12.42,0
3.56,17.43,1e4,0.000177764,1.77764,5,87.15,47.1936,0.0475959,2.95337,0.05,21,1.4,1.46,8.679,0
52.98,85.32,1e-6,2.28571e-06,2.28571,5,426.6,255.143,0.000858451,3.88042,0.05,25,1.42,1.47,13.47,1
2.59,3.56,1e-4,0.000228542,2.28542,5,17.8,12.6086,0.244343,2.25294,0.05,19,1.42,1.47,9.827,0
32.90,45.20,1e2,0.0176406,1.76406,5,226,141.979,0.00255398,3.79798,0.05,23,1.42,1.47,15.82,0
1.37,12.69,1e-6,2.28571e-06,2.28571,5,63.45,34.3554,0.123284,2.14334,0.05,20,1.37,1.42,16.52,0
1.37,45.20,1e-6,2.28571e-06,2.28571,5,226,115.627,0.0365317,2.26219,0.05,21,1.36,1.41,13.68,0
9.24,14.87,1e6,1.77778e-06,1.77778,5,74.35,45.7835,0.0246141,3.38194,0.05,19,1.41,1.47,11.07,0
10.83,12.69,1e-6,2.28571e-06,2.28571,5,63.45,43.1988,0.0246986,3.39439,0.05,21,1.41,1.47,14.42,0
2.21,4.89,1e-4,0.000228542,2.28542,5,24.45,15.384,0.211563,2.28634,0.05,18,1.41,1.46,6.771,0
1.61,45.20,1e6,1.77778e-06,1.77778,5,226,115.71,0.0331724,2.41403,0.05,21,1.37,1.42,10.21,0
2.59,38.57,1e-6,2.28571e-06,2.28571,5,192.85,99.4966,0.0281579,2.81287,0.05,23,1.4,1.45,9.65,0
4.18,32.90,1e6,1.77778e-06,1.77778,5,164.5,86.0162,0.0227788,3.13258,0.05,21,1.4,1.46,7.204,0
3.04,38.57,1e0,1,1,5,192.85,99.6742,0.0250215,2.93384,0.05,22,1.4,1.45,10.15,0
2.21,20.43,1e-4,0.000228542,2.28542,5,102.15,54.026,0.0581477,2.62539,0.05,21,1.4,1.45,9.279,0
3.56,10.83,1e2,0.0176406,1.76406,5,54.15,30.8794,0.0741499,2.85883,0.05,19,1.41,1.46,9.941,0
1.00,72.79,1e4,0.000177764,1.77764,5,363.95,184.475,0.0271039,1.9729,0.05,17,1.36,1.41,14.86,1
1.37,3.04,1e4,0.000177764,1.77764,5,15.2,10.2682,0.417763,1.7399,0.05,16,1.4,1.45,14,0
17.43,23.95,1e6,1.77778e-06,1.77778,5,119.75,75.9464,0.0086989,3.63134,0.05,20,1.41,1.47,14.15,1
14.87,28.07,1e2,0.0176406,1.76406,5,140.35,82.1695,0.00867038,3.61902,0.05,20,1.42,1.47,23.54,1
1.37,52.98,1e4,0.000177764,1.77764,5,264.9,135.077,0.0312665,2.2694,0.05,19,1.36,1.41,19.99,1
2.59,52.98,1e0,1,1,5,264.9,135.51,0.0206411,2.83233,0.05,24,1.4,1.45,9.112,0
9.24,28.07,1e4,0.000177764,1.77764,5,140.35,77.1246,0.0134374,3.48521,0.05,20,1.41,1.47,18.79,0
5.74,45.20,1e-6,2.28571e-06,2.28571,5,226,117.412,0.0128457,3.33279,0.05,21,1.41,1.46,7.033,0
45.20,52.98,1e-4,0.000228542,2.28542,5,264.9,175.59,0.00160393,3.84092,0.05,26,1.42,1.47,14.85,1
5.74,9.24,1e6,1.77778e-06,1.77778,5,46.2,29.0518,0.0579562,3.07386,0.05,19,1.41,1.47,7.364,0
4.18,7.88,1e6,1.77778e-06,1.77778,5,39.4,24.266,0.0869595,2.86431,0.05,19,1.41,1.46,7.449,0
3.04,23.95,1e6,1.77778e-06,1.77778,5,119.75,63.1722,0.0396833,2.88926,0.05,21,1.4,1.45,7.82,0
20.43,45.20,1e-4,0.000228542,2.28542,5,226,127.817,0.00404013,3.73081,0.05,28,1.42,1.47,15.77,1
4.18,45.20,1e2,0.0176406,1.76406,5,226,116.706,0.0167143,3.15793,0.05,21,1.4,1.46,7.713,0
1.61,2.59,1e4,0.000177764,1.77764,5,12.95,9.33801,0.426899,1.78013,0.05,16,1.42,1.47,6.898,0
9.24,12.69,1e-4,0.000228542,2.28542,5,63.45,40.9682,0.0285336,3.34572,0.05,25,1.41,1.47,14.23,0
2.59,4.18,1e-4,0.000228542,2.28542,5,20.9,14.0247,0.215098,2.32869,0.05,18,1.41,1.47,8.012,0
12.69,85.32,1e-4,0.000228542,2.28542,5,426.6,220.769,0.00338489,3.66486,0.05,25,1.41,1.47,24.23,1
2.21,3.56,1e4,0.000177764,1.77764,5,17.8,12.1949,0.273269,2.14997,0.05,16,1.42,1.47,6.643,0
4.18,17.43,1e-6,2.28571e-06,2.28571,5,87.15,47.5477,0.0418991,3.05266,0.05,21,1.41,1.46,6.837,0
9.24,72.79,1e-6,2.28571e-06,2.28571,5,363.95,187.842,0.00529374,3.56046,0.05,21,1.41,1.47,19.92,0
4.18,52.98,1e-6,2.28571e-06,2.28571,5,264.9,136.133,0.0143053,3.168,0.05,22,1.4,1.46,8.523,0
1.00,3.56,1e-4,0.000228542,2.28542,5,17.8,11.4,0.438596,1.5614,0.05,17,1.38,1.43,6.531,1
4.89,32.90,1e2,0.0176406,1.76406,5,164.5,86.3586,0.020033,3.22292,0.05,21,1.41,1.46,7.166,0
23.95,32.90,1e6,1.77778e-06,1.77778,5,164.5,103.763,0.00472922,3.72641,0.05,23,1.42,1.47,9.665,0
1.00,20.43,1e-6,2.28571e-06,2.28571,5,102.15,53.575,0.0933271,1.90667,0.05,18,1.36,1.41,15.09,1
2.59,72.79,1e2,0.0176406,1.76406,5,363.95,185.027,0.0150997,2.84669,0.05,21,1.4,1.45,9.27,0
3.56,12.69,1e-4,0.000228542,2.28542,5,63.45,35.4556,0.0640755,2.8947,0.05,21,1.41,1.46,11.15,0
2.59,3.56,1e-2,0.022567,2.2567,5,17.8,12.6086,0.244343,2.25294,0.05,20,1.42,1.47,8.739,0
4.18,62.10,1e6,1.77778e-06,1.77778,5,310.5,158.913,0.0122377,3.17665,0.05,21,1.4,1.46,7.043,0
4.89,23.95,1e-6,2.28571e-06,2.28571,5,119.75,64.1114,0.0272191,3.18778,0.05,22,1.41,1.46,8.68,0
3.04,62.10,1e4,0.000177764,1.77764,5,310.5,158.471,0.015691,2.9622,0.05,21,1.4,1.45,9.551,0
9.24,23.95,1e-6,2.28571e-06,2.28571,5,119.75,67.1376,0.0156563,3.46471,0.05,21,1.41,1.47,17.57,0
10.83,28.07,1e6,1.77778e-06,1.77778,5,140.35,78.3847,0.0116314,3.53591,0.05,20,1.41,1.47,17.96,1
3.56,20.43,1e4,0.000177764,1.77764,5,102.15,54.651,0.0409329,2.97709,0.05,22,1.4,1.46,10.32,0
